"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"397","RPW",526,0.8,0.9,0,0,453.4015,9.93223855363274,11
"398","RPW",526,0.8,0.9,0,0.1,438.732,9.22245527872794,11
"399","RPW",526,0.8,0.9,0,0.2,426.258,9.03558521513787,11
"400","RPW",526,0.8,0.9,0,0.3,415.7236,9.25280306050267,11
"401","RPW",526,0.8,0.9,0,0.4,406.8417,9.84877357563339,11
"402","RPW",526,0.8,0.9,0,0.5,399.0262,10.5928057809738,11
"403","RPW",526,0.8,0.9,0.1,0,453.5345,10.1473300222599,11
"404","RPW",526,0.8,0.9,0.1,0.1,438.7976,9.38041755271834,11
"405","RPW",526,0.8,0.9,0.1,0.2,426.231,9.4443612063421,11
"406","RPW",526,0.8,0.9,0.1,0.3,415.6188,9.88738906922655,11
"407","RPW",526,0.8,0.9,0.1,0.4,406.7769,10.7893728940446,11
"408","RPW",526,0.8,0.9,0.1,0.5,399.0036,11.3541392755184,11
"409","RPW",526,0.8,0.9,0.2,0,453.5442,10.3875134851244,11
"410","RPW",526,0.8,0.9,0.2,0.1,438.7804,9.71878702936391,11
"411","RPW",526,0.8,0.9,0.2,0.2,426.3571,9.9463094913264,11
"412","RPW",526,0.8,0.9,0.2,0.3,415.7749,10.6211256852126,11
"413","RPW",526,0.8,0.9,0.2,0.4,406.8063,11.392074360968,11
"414","RPW",526,0.8,0.9,0.2,0.5,398.9686,12.3284229746267,11
"415","RPW",526,0.8,0.9,0.3,0,453.8322,10.5894030382109,11
"416","RPW",526,0.8,0.9,0.3,0.1,438.9271,10.1402992143632,11
"417","RPW",526,0.8,0.9,0.3,0.2,426.3358,10.6639303402184,11
"418","RPW",526,0.8,0.9,0.3,0.3,415.697,11.4604417529394,11
"419","RPW",526,0.8,0.9,0.3,0.4,406.7007,12.406680139393,11
"420","RPW",526,0.8,0.9,0.3,0.5,398.9489,13.6343198678125,11
"421","RPW",526,0.8,0.9,0.4,0,453.9454,10.8504281952005,11
"422","RPW",526,0.8,0.9,0.4,0.1,438.9244,10.7430268501289,11
"423","RPW",526,0.8,0.9,0.4,0.2,426.2316,11.2908772834968,11
"424","RPW",526,0.8,0.9,0.4,0.3,415.5414,12.384636610026,11
"425","RPW",526,0.8,0.9,0.4,0.4,406.482,13.7119246529351,11
"426","RPW",526,0.8,0.9,0.4,0.5,398.7148,14.8551246522149,11
"427","RPW",526,0.8,0.9,0.5,0,454.1403,11.3427810425035,11
"428","RPW",526,0.8,0.9,0.5,0.1,439.0052,11.3443132143039,11
"429","RPW",526,0.8,0.9,0.5,0.2,426.2538,12.0656016606858,11
"430","RPW",526,0.8,0.9,0.5,0.3,415.5895,13.4707140034809,11
"431","RPW",526,0.8,0.9,0.5,0.4,406.5926,15.1584630863526,11
"432","RPW",526,0.8,0.9,0.5,0.5,398.7663,16.3723758135152,11
