"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"1","RandUCB",200,0.1,0.1,0,0,0.502024,0.298804805609256,1
"2","RandUCB",200,0.1,0.1,0,0.1,0.5042135,0.304407893022312,1
"3","RandUCB",200,0.1,0.1,0,0.2,0.4955975,0.308902529240223,1
"4","RandUCB",200,0.1,0.1,0,0.3,0.4904705,0.315087057993758,1
"5","RandUCB",200,0.1,0.1,0,0.4,0.4880125,0.320184453326774,1
"6","RandUCB",200,0.1,0.1,0,0.5,0.4853035,0.325492956842764,1
"7","RandUCB",200,0.1,0.1,0.1,0,0.501446,0.304301485411101,1
"8","RandUCB",200,0.1,0.1,0.1,0.1,0.504672,0.309050624728158,1
"9","RandUCB",200,0.1,0.1,0.1,0.2,0.501358,0.313397658965833,1
"10","RandUCB",200,0.1,0.1,0.1,0.3,0.491345,0.318330558397149,1
"11","RandUCB",200,0.1,0.1,0.1,0.4,0.4884145,0.321013564605323,1
"12","RandUCB",200,0.1,0.1,0.1,0.5,0.494389,0.326227894489288,1
"13","RandUCB",200,0.1,0.1,0.2,0,0.504821,0.306913599494639,1
"14","RandUCB",200,0.1,0.1,0.2,0.1,0.5047665,0.314403217089205,1
"15","RandUCB",200,0.1,0.1,0.2,0.2,0.5042065,0.31590584437139,1
"16","RandUCB",200,0.1,0.1,0.2,0.3,0.49981,0.319656779915106,1
"17","RandUCB",200,0.1,0.1,0.2,0.4,0.492432,0.326661768756487,1
"18","RandUCB",200,0.1,0.1,0.2,0.5,0.4916315,0.329331788095858,1
"19","RandUCB",200,0.1,0.1,0.3,0,0.511344,0.314021391958352,1
"20","RandUCB",200,0.1,0.1,0.3,0.1,0.5081485,0.318528822100608,1
"21","RandUCB",200,0.1,0.1,0.3,0.2,0.5037815,0.320299753279557,1
"22","RandUCB",200,0.1,0.1,0.3,0.3,0.4965555,0.324454973798757,1
"23","RandUCB",200,0.1,0.1,0.3,0.4,0.5002815,0.327989505882958,1
"24","RandUCB",200,0.1,0.1,0.3,0.5,0.493793,0.331148628401824,1
"25","RandUCB",200,0.1,0.1,0.4,0,0.5047715,0.319613720889464,1
"26","RandUCB",200,0.1,0.1,0.4,0.1,0.5132015,0.324260978867319,1
"27","RandUCB",200,0.1,0.1,0.4,0.2,0.5065355,0.325149245644126,1
"28","RandUCB",200,0.1,0.1,0.4,0.3,0.502567,0.328041928206847,1
"29","RandUCB",200,0.1,0.1,0.4,0.4,0.507872,0.331804311343452,1
"30","RandUCB",200,0.1,0.1,0.4,0.5,0.497943,0.334732838780924,1
"31","RandUCB",200,0.1,0.1,0.5,0,0.513483,0.326792706556168,1
