"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"83","TS",200,0.5,0.5,0.1,0.4,0.49829,0.149536574412707,3
"84","TS",200,0.5,0.5,0.1,0.5,0.492715,0.155101774120528,3
"85","TS",200,0.5,0.5,0.2,0,0.49994,0.1180973894436,3
"86","TS",200,0.5,0.5,0.2,0.1,0.501495,0.126121554944512,3
"87","TS",200,0.5,0.5,0.2,0.2,0.49778,0.127925902915073,3
"88","TS",200,0.5,0.5,0.2,0.3,0.493795,0.138531093400864,3
"89","TS",200,0.5,0.5,0.2,0.4,0.499095,0.157615508829631,3
"90","TS",200,0.5,0.5,0.2,0.5,0.494975,0.170156038542429,3
"91","TS",200,0.5,0.5,0.3,0,0.49882,0.129838806663169,3
"92","TS",200,0.5,0.5,0.3,0.1,0.50091,0.141051470809125,3
"93","TS",200,0.5,0.5,0.3,0.2,0.497355,0.145316709021781,3
"94","TS",200,0.5,0.5,0.3,0.3,0.50263,0.154014458910693,3
"95","TS",200,0.5,0.5,0.3,0.4,0.499565,0.165284768898498,3
"96","TS",200,0.5,0.5,0.3,0.5,0.50254,0.168186608073102,3
"97","TS",200,0.5,0.5,0.4,0,0.49516,0.140162833946878,3
"98","TS",200,0.5,0.5,0.4,0.1,0.50366,0.149053417677426,3
"99","TS",200,0.5,0.5,0.4,0.2,0.494625,0.155981295479745,3
"100","TS",200,0.5,0.5,0.4,0.3,0.50412,0.162236390018535,3
"101","TS",200,0.5,0.5,0.4,0.4,0.50496,0.170604819405562,3
"102","TS",200,0.5,0.5,0.4,0.5,0.493745,0.175679005826217,3
"103","TS",200,0.5,0.5,0.5,0,0.499335,0.152410832413044,3
"104","TS",200,0.5,0.5,0.5,0.1,0.501195,0.163568645151437,3
"105","TS",200,0.5,0.5,0.5,0.2,0.49337,0.161021958661455,3
"106","TS",200,0.5,0.5,0.5,0.3,0.494365,0.174179965654594,3
"107","TS",200,0.5,0.5,0.5,0.4,0.501155,0.182688439812269,3
"108","TS",200,0.5,0.5,0.5,0.5,0.49656,0.18945859959622,3
"109","TS",200,0.7,0.7,0,0,0.49611,0.108797770449834,4
"110","TS",200,0.7,0.7,0,0.1,0.51104,0.115620874354878,4
"111","TS",200,0.7,0.7,0,0.2,0.49507,0.122660265125429,4
"112","TS",200,0.7,0.7,0,0.3,0.49733,0.130759202617135,4
"113","TS",200,0.7,0.7,0,0.4,0.497715,0.141232965434864,4
"114","TS",200,0.7,0.7,0,0.5,0.48783,0.164772695374996,4
"115","TS",200,0.7,0.7,0.1,0,0.50233,0.111183104754197,4
"116","TS",200,0.7,0.7,0.1,0.1,0.49882,0.113051042180681,4
"117","TS",200,0.7,0.7,0.1,0.2,0.49878,0.130985949318692,4
"118","TS",200,0.7,0.7,0.1,0.3,0.49796,0.144558415651029,4
"119","TS",200,0.7,0.7,0.1,0.4,0.503195,0.154410847043479,4
"120","TS",200,0.7,0.7,0.1,0.5,0.497345,0.169905396673616,4
"121","TS",200,0.7,0.7,0.2,0,0.50183,0.121631391076873,4
"122","TS",200,0.7,0.7,0.2,0.1,0.496435,0.122032404232166,4
"123","TS",200,0.7,0.7,0.2,0.2,0.490765,0.141545663833089,4
"124","TS",200,0.7,0.7,0.2,0.3,0.502325,0.151801558253162,4
"125","TS",200,0.7,0.7,0.2,0.4,0.50084,0.157313355732728,4
"126","TS",200,0.7,0.7,0.2,0.5,0.495885,0.175896649787329,4
"127","TS",200,0.7,0.7,0.3,0,0.501415,0.140118185403897,4
"128","TS",200,0.7,0.7,0.3,0.1,0.503875,0.147660295739708,4
"129","TS",200,0.7,0.7,0.3,0.2,0.49938,0.143073532267976,4
"130","TS",200,0.7,0.7,0.3,0.3,0.50636,0.152553672597624,4
"131","TS",200,0.7,0.7,0.3,0.4,0.50533,0.167207204836841,4
"132","TS",200,0.7,0.7,0.3,0.5,0.49351,0.179216624503695,4
"133","TS",200,0.7,0.7,0.4,0,0.500725,0.143597596235608,4
"134","TS",200,0.7,0.7,0.4,0.1,0.50592,0.149460000976488,4
"135","TS",200,0.7,0.7,0.4,0.2,0.49345,0.150817749265441,4
"136","TS",200,0.7,0.7,0.4,0.3,0.487775,0.158123614468088,4
"137","TS",200,0.7,0.7,0.4,0.4,0.49001,0.17565364813776,4
"138","TS",200,0.7,0.7,0.4,0.5,0.493415,0.189639990774892,4
"139","TS",200,0.7,0.7,0.5,0,0.49913,0.165729778433025,4
"140","TS",200,0.7,0.7,0.5,0.1,0.498765,0.169486062259704,4
"141","TS",200,0.7,0.7,0.5,0.2,0.51416,0.175494851328587,4
"142","TS",200,0.7,0.7,0.5,0.3,0.50069,0.177782677954239,4
"143","TS",200,0.7,0.7,0.5,0.4,0.49827,0.189177814093898,4
"144","TS",200,0.7,0.7,0.5,0.5,0.50607,0.207377700369665,4
"145","TS",200,0.9,0.9,0,0,0.50302,0.104356455813092,5
"146","TS",200,0.9,0.9,0,0.1,0.501885,0.106344397623504,5
"147","TS",200,0.9,0.9,0,0.2,0.503815,0.117860136546615,5
