"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"78","RPW",200,0.5,0.5,0,0.5,0.6159005,0.0705740722200226,3
"79","RPW",200,0.5,0.5,0.1,0,0.4990985,0.0601997275614254,3
"80","RPW",200,0.5,0.5,0.1,0.1,0.518469,0.0629391148032543,3
"81","RPW",200,0.5,0.5,0.1,0.2,0.5385025,0.0660045502508379,3
"82","RPW",200,0.5,0.5,0.1,0.3,0.5623255,0.0688463400015074,3
"83","RPW",200,0.5,0.5,0.1,0.4,0.586271,0.0720809553586281,3
"84","RPW",200,0.5,0.5,0.1,0.5,0.6143185,0.0736748319023232,3
"85","RPW",200,0.5,0.5,0.2,0,0.4980675,0.063611418668416,3
"86","RPW",200,0.5,0.5,0.2,0.1,0.5177275,0.0667229228870698,3
"87","RPW",200,0.5,0.5,0.2,0.2,0.5380165,0.0692306111160486,3
"88","RPW",200,0.5,0.5,0.2,0.3,0.5591015,0.0715635894326385,3
"89","RPW",200,0.5,0.5,0.2,0.4,0.5854845,0.0748411843842547,3
"90","RPW",200,0.5,0.5,0.2,0.5,0.6119705,0.0770977239330291,3
"91","RPW",200,0.5,0.5,0.3,0,0.494856,0.066530608716512,3
"92","RPW",200,0.5,0.5,0.3,0.1,0.5133135,0.0700779873439657,3
"93","RPW",200,0.5,0.5,0.3,0.2,0.5359825,0.0728901810369487,3
"94","RPW",200,0.5,0.5,0.3,0.3,0.5570315,0.0762109658702859,3
"95","RPW",200,0.5,0.5,0.3,0.4,0.5798855,0.0790761954966185,3
"96","RPW",200,0.5,0.5,0.3,0.5,0.6071975,0.0815782997840085,3
"97","RPW",200,0.5,0.5,0.4,0,0.4937155,0.071907716079105,3
"98","RPW",200,0.5,0.5,0.4,0.1,0.512594,0.0745885883346171,3
"99","RPW",200,0.5,0.5,0.4,0.2,0.532186,0.0760132501964002,3
"100","RPW",200,0.5,0.5,0.4,0.3,0.552971,0.0801731933572145,3
"101","RPW",200,0.5,0.5,0.4,0.4,0.5792985,0.0826440161239161,3
"102","RPW",200,0.5,0.5,0.4,0.5,0.6036155,0.0867289331799663,3
"103","RPW",200,0.5,0.5,0.5,0,0.490296,0.0768034000564169,3
"104","RPW",200,0.5,0.5,0.5,0.1,0.5071835,0.0792850139628789,3
"105","RPW",200,0.5,0.5,0.5,0.2,0.5282115,0.0824724435077791,3
"106","RPW",200,0.5,0.5,0.5,0.3,0.5499135,0.0866031178870182,3
"107","RPW",200,0.5,0.5,0.5,0.4,0.574263,0.0900870878613574,3
