"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"76","RandUCB",200,0.5,0.5,0,0.3,0.5060935,0.444719652494334,3
"77","RandUCB",200,0.5,0.5,0,0.4,0.517008,0.443757326691627,3
"78","RandUCB",200,0.5,0.5,0,0.5,0.532963,0.441398475181314,3
"79","RandUCB",200,0.5,0.5,0.1,0,0.494812,0.444592578561644,3
"80","RandUCB",200,0.5,0.5,0.1,0.1,0.5066585,0.445753302263032,3
"81","RandUCB",200,0.5,0.5,0.1,0.2,0.5086295,0.445752833741558,3
"82","RandUCB",200,0.5,0.5,0.1,0.3,0.5054925,0.443834838515565,3
"83","RandUCB",200,0.5,0.5,0.1,0.4,0.514667,0.442372968766571,3
"84","RandUCB",200,0.5,0.5,0.1,0.5,0.521348,0.441251349200563,3
"85","RandUCB",200,0.5,0.5,0.2,0,0.4922195,0.444381597076355,3
"86","RandUCB",200,0.5,0.5,0.2,0.1,0.4907045,0.444051933214674,3
"87","RandUCB",200,0.5,0.5,0.2,0.2,0.49947,0.44356333701445,3
"88","RandUCB",200,0.5,0.5,0.2,0.3,0.500478,0.442512246412257,3
"89","RandUCB",200,0.5,0.5,0.2,0.4,0.515689,0.442873524806911,3
"90","RandUCB",200,0.5,0.5,0.2,0.5,0.5218395,0.440809442998053,3
"91","RandUCB",200,0.5,0.5,0.3,0,0.486293,0.444668934373787,3
"92","RandUCB",200,0.5,0.5,0.3,0.1,0.487797,0.44261642843581,3
"93","RandUCB",200,0.5,0.5,0.3,0.2,0.494713,0.443408196489275,3
"94","RandUCB",200,0.5,0.5,0.3,0.3,0.5007,0.44113535909118,3
"95","RandUCB",200,0.5,0.5,0.3,0.4,0.510188,0.440647179327935,3
"96","RandUCB",200,0.5,0.5,0.3,0.5,0.516503,0.439086922742607,3
"97","RandUCB",200,0.5,0.5,0.4,0,0.490097,0.443891743084908,3
"98","RandUCB",200,0.5,0.5,0.4,0.1,0.478476,0.441904758297012,3
"99","RandUCB",200,0.5,0.5,0.4,0.2,0.4856445,0.443178753846048,3
"100","RandUCB",200,0.5,0.5,0.4,0.3,0.491371,0.440694697654344,3
"101","RandUCB",200,0.5,0.5,0.4,0.4,0.5065805,0.438748258712445,3
"102","RandUCB",200,0.5,0.5,0.4,0.5,0.5080645,0.438218250262625,3
"103","RandUCB",200,0.5,0.5,0.5,0,0.470542,0.442755993209524,3
"104","RandUCB",200,0.5,0.5,0.5,0.1,0.4865565,0.441975320607557,3
"105","RandUCB",200,0.5,0.5,0.5,0.2,0.4792825,0.441073777617169,3
"106","RandUCB",200,0.5,0.5,0.5,0.3,0.491741,0.43985111210395,3
"107","RandUCB",200,0.5,0.5,0.5,0.4,0.4891795,0.437706177646084,3
"108","RandUCB",200,0.5,0.5,0.5,0.5,0.49705,0.436135241519061,3
"109","RandUCB",200,0.7,0.7,0,0,0.5038035,0.467876556086029,4
