"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"71","TS",200,0.3,0.3,0.5,0.4,0.50223,0.099018340380617,2
"72","TS",200,0.3,0.3,0.5,0.5,0.49723,0.097749332642387,2
"73","TS",200,0.5,0.5,0,0,0.50035,0.104822541780217,3
"74","TS",200,0.5,0.5,0,0.1,0.50129,0.104585486679673,3
"75","TS",200,0.5,0.5,0,0.2,0.49804,0.105781605906453,3
"76","TS",200,0.5,0.5,0,0.3,0.49965,0.1017958245209,3
"77","TS",200,0.5,0.5,0,0.4,0.49818,0.104357453390154,3
"78","TS",200,0.5,0.5,0,0.5,0.49632,0.101679872130114,3
"79","TS",200,0.5,0.5,0.1,0,0.49468,0.106324985786985,3
"80","TS",200,0.5,0.5,0.1,0.1,0.50434,0.101670306634982,3
"81","TS",200,0.5,0.5,0.1,0.2,0.498115,0.102261572470817,3
"82","TS",200,0.5,0.5,0.1,0.3,0.49606,0.106436389947729,3
"83","TS",200,0.5,0.5,0.1,0.4,0.503665,0.106878509489938,3
"84","TS",200,0.5,0.5,0.1,0.5,0.49489,0.103780336568438,3
"85","TS",200,0.5,0.5,0.2,0,0.506275,0.109381047666351,3
"86","TS",200,0.5,0.5,0.2,0.1,0.496485,0.101278957351477,3
"87","TS",200,0.5,0.5,0.2,0.2,0.49842,0.101910202086392,3
"88","TS",200,0.5,0.5,0.2,0.3,0.49803,0.106591185286499,3
"89","TS",200,0.5,0.5,0.2,0.4,0.49986,0.105398715785769,3
"90","TS",200,0.5,0.5,0.2,0.5,0.500765,0.10353095398688,3
"91","TS",200,0.5,0.5,0.3,0,0.502245,0.0998356255408215,3
"92","TS",200,0.5,0.5,0.3,0.1,0.50091,0.103677485120545,3
"93","TS",200,0.5,0.5,0.3,0.2,0.501795,0.105954846063804,3
"94","TS",200,0.5,0.5,0.3,0.3,0.498875,0.104052084127187,3
"95","TS",200,0.5,0.5,0.3,0.4,0.503545,0.107962326016249,3
"96","TS",200,0.5,0.5,0.3,0.5,0.50352,0.102531323371311,3
"97","TS",200,0.5,0.5,0.4,0,0.510765,0.103822294541413,3
"98","TS",200,0.5,0.5,0.4,0.1,0.504955,0.103022505364661,3
"99","TS",200,0.5,0.5,0.4,0.2,0.49852,0.103910572161869,3
"100","TS",200,0.5,0.5,0.4,0.3,0.49678,0.105183150243255,3
"101","TS",200,0.5,0.5,0.4,0.4,0.503275,0.102902810279231,3
"102","TS",200,0.5,0.5,0.4,0.5,0.500005,0.0978130480425151,3
"103","TS",200,0.5,0.5,0.5,0,0.504405,0.102746181207638,3
"104","TS",200,0.5,0.5,0.5,0.1,0.501455,0.10404077305296,3
"105","TS",200,0.5,0.5,0.5,0.2,0.503,0.105813262148213,3
"106","TS",200,0.5,0.5,0.5,0.3,0.503655,0.0990887711073236,3
"107","TS",200,0.5,0.5,0.5,0.4,0.50222,0.101906361462406,3
"108","TS",200,0.5,0.5,0.5,0.5,0.49728,0.111915265386928,3
"109","TS",200,0.7,0.7,0,0,0.49711,0.106312041416531,4
"110","TS",200,0.7,0.7,0,0.1,0.500095,0.108690982628297,4
"111","TS",200,0.7,0.7,0,0.2,0.50517,0.100804675896918,4
"112","TS",200,0.7,0.7,0,0.3,0.50039,0.0998118745957129,4
"113","TS",200,0.7,0.7,0,0.4,0.497415,0.102227654126798,4
"114","TS",200,0.7,0.7,0,0.5,0.497975,0.103699942396575,4
"115","TS",200,0.7,0.7,0.1,0,0.501575,0.109578747377751,4
"116","TS",200,0.7,0.7,0.1,0.1,0.494815,0.105375731645478,4
"117","TS",200,0.7,0.7,0.1,0.2,0.493725,0.105119691421372,4
"118","TS",200,0.7,0.7,0.1,0.3,0.49537,0.106115378591294,4
"119","TS",200,0.7,0.7,0.1,0.4,0.49669,0.106077784650682,4
"120","TS",200,0.7,0.7,0.1,0.5,0.49147,0.106335065929571,4
"121","TS",200,0.7,0.7,0.2,0,0.502165,0.104685944242395,4
"122","TS",200,0.7,0.7,0.2,0.1,0.49826,0.105529421768807,4
"123","TS",200,0.7,0.7,0.2,0.2,0.49527,0.106944444522445,4
"124","TS",200,0.7,0.7,0.2,0.3,0.49971,0.109801968891147,4
"125","TS",200,0.7,0.7,0.2,0.4,0.49795,0.102078241890559,4
"126","TS",200,0.7,0.7,0.2,0.5,0.4998,0.108498072940637,4
"127","TS",200,0.7,0.7,0.3,0,0.50502,0.107688190375483,4
"128","TS",200,0.7,0.7,0.3,0.1,0.50543,0.100436061763206,4
"129","TS",200,0.7,0.7,0.3,0.2,0.499185,0.105628917646842,4
"130","TS",200,0.7,0.7,0.3,0.3,0.497015,0.105314557070383,4
"131","TS",200,0.7,0.7,0.3,0.4,0.493975,0.105170743366491,4
"132","TS",200,0.7,0.7,0.3,0.5,0.498495,0.10414367902509,4
"133","TS",200,0.7,0.7,0.4,0,0.501635,0.105185863312713,4
"134","TS",200,0.7,0.7,0.4,0.1,0.502855,0.10897614314507,4
"135","TS",200,0.7,0.7,0.4,0.2,0.503325,0.103588609291635,4
"136","TS",200,0.7,0.7,0.4,0.3,0.500665,0.105234533695371,4
"137","TS",200,0.7,0.7,0.4,0.4,0.493505,0.105445287631471,4
"138","TS",200,0.7,0.7,0.4,0.5,0.49272,0.106990881147174,4
"139","TS",200,0.7,0.7,0.5,0,0.506815,0.10438163775924,4
"140","TS",200,0.7,0.7,0.5,0.1,0.5041,0.10615818178341,4
"141","TS",200,0.7,0.7,0.5,0.2,0.49979,0.102372780005654,4
"142","TS",200,0.7,0.7,0.5,0.3,0.496355,0.104929257712633,4
"143","TS",200,0.7,0.7,0.5,0.4,0.501535,0.102827001158096,4
"144","TS",200,0.7,0.7,0.5,0.5,0.49853,0.10072156637947,4
"145","TS",200,0.9,0.9,0,0,0.49923,0.102856874522983,5
"146","TS",200,0.9,0.9,0,0.1,0.494675,0.0996222563936843,5
"147","TS",200,0.9,0.9,0,0.2,0.49772,0.10668872519664,5
"148","TS",200,0.9,0.9,0,0.3,0.488565,0.105100484712902,5
"149","TS",200,0.9,0.9,0,0.4,0.4901,0.100590548554317,5
"150","TS",200,0.9,0.9,0,0.5,0.482115,0.0979167476199269,5
"151","TS",200,0.9,0.9,0.1,0,0.501695,0.1045534954385,5
"152","TS",200,0.9,0.9,0.1,0.1,0.50416,0.0996181116472711,5
"153","TS",200,0.9,0.9,0.1,0.2,0.498085,0.101008715146444,5
"154","TS",200,0.9,0.9,0.1,0.3,0.492285,0.104999422158665,5
"155","TS",200,0.9,0.9,0.1,0.4,0.489585,0.0999517039280378,5
"156","TS",200,0.9,0.9,0.1,0.5,0.489585,0.0995223968887531,5
"157","TS",200,0.9,0.9,0.2,0,0.50114,0.106659395397811,5
"158","TS",200,0.9,0.9,0.2,0.1,0.506265,0.103101671808607,5
"159","TS",200,0.9,0.9,0.2,0.2,0.50531,0.105553519341827,5
"160","TS",200,0.9,0.9,0.2,0.3,0.496375,0.103065060916791,5
"161","TS",200,0.9,0.9,0.2,0.4,0.4899,0.0995570268820921,5
"162","TS",200,0.9,0.9,0.2,0.5,0.48706,0.101865759865781,5
"163","TS",200,0.9,0.9,0.3,0,0.508545,0.100989637497527,5
"164","TS",200,0.9,0.9,0.3,0.1,0.501915,0.0986967518402902,5
"165","TS",200,0.9,0.9,0.3,0.2,0.50042,0.0998972124388516,5
"166","TS",200,0.9,0.9,0.3,0.3,0.49705,0.102275401528216,5
"167","TS",200,0.9,0.9,0.3,0.4,0.500745,0.100502590741462,5
"168","TS",200,0.9,0.9,0.3,0.5,0.49453,0.0986867172833719,5
"169","TS",200,0.9,0.9,0.4,0,0.51132,0.102994006453606,5
"170","TS",200,0.9,0.9,0.4,0.1,0.504385,0.102561277247266,5
"171","TS",200,0.9,0.9,0.4,0.2,0.504095,0.0978768913526623,5
"172","TS",200,0.9,0.9,0.4,0.3,0.502305,0.103375763714342,5
"173","TS",200,0.9,0.9,0.4,0.4,0.49762,0.10228855531558,5
"174","TS",200,0.9,0.9,0.4,0.5,0.49433,0.0978983410747352,5
"175","TS",200,0.9,0.9,0.5,0,0.519235,0.0994430927903175,5
"176","TS",200,0.9,0.9,0.5,0.1,0.511335,0.101675861224559,5
"177","TS",200,0.9,0.9,0.5,0.2,0.503275,0.102640803336244,5
"178","TS",200,0.9,0.9,0.5,0.3,0.50385,0.106688846699222,5
"179","TS",200,0.9,0.9,0.5,0.4,0.507975,0.101486570042045,5
"180","TS",200,0.9,0.9,0.5,0.5,0.50024,0.100680578956316,5
"181","TS",526,0.1,0.2,0,0,0.74593536121673,0.0865288993613061,6
"182","TS",526,0.1,0.2,0,0.1,0.748089353612167,0.0858121782198196,6
"183","TS",526,0.1,0.2,0,0.2,0.741615969581749,0.0887920877071294,6
"184","TS",526,0.1,0.2,0,0.3,0.735716730038023,0.0910969577954043,6
"185","TS",526,0.1,0.2,0,0.4,0.726785171102662,0.0943078888490484,6
"186","TS",526,0.1,0.2,0,0.5,0.725083650190114,0.093338751222205,6
"187","TS",526,0.1,0.2,0.1,0,0.74095247148289,0.0850593308281264,6
"188","TS",526,0.1,0.2,0.1,0.1,0.739391634980989,0.0868801323079648,6
"189","TS",526,0.1,0.2,0.1,0.2,0.734931558935361,0.0907519657583606,6
"190","TS",526,0.1,0.2,0.1,0.3,0.730617870722433,0.0910028858281753,6
"191","TS",526,0.1,0.2,0.1,0.4,0.722587452471483,0.0914813389180226,6
"192","TS",526,0.1,0.2,0.1,0.5,0.716963878326996,0.0952770354598324,6
"193","TS",526,0.1,0.2,0.2,0,0.733201520912548,0.0851436175957321,6
"194","TS",526,0.1,0.2,0.2,0.1,0.730192015209125,0.0868076606406062,6
"195","TS",526,0.1,0.2,0.2,0.2,0.724011406844106,0.0896449527637607,6
"196","TS",526,0.1,0.2,0.2,0.3,0.719977186311787,0.0908220679002493,6
"197","TS",526,0.1,0.2,0.2,0.4,0.717925855513308,0.0910700372484214,6
"198","TS",526,0.1,0.2,0.2,0.5,0.708790874524715,0.0947894516892327,6
"199","TS",526,0.1,0.2,0.3,0,0.719851711026616,0.0841446841250459,6
"200","TS",526,0.1,0.2,0.3,0.1,0.721553231939164,0.0861018992646877,6
"201","TS",526,0.1,0.2,0.3,0.2,0.708395437262357,0.0856372955428249,6
"202","TS",526,0.1,0.2,0.3,0.3,0.711891634980989,0.0930856675695875,6
"203","TS",526,0.1,0.2,0.3,0.4,0.704155893536122,0.0918815365265564,6
"204","TS",526,0.1,0.2,0.3,0.5,0.701583650190114,0.0924332920702452,6
"205","TS",526,0.1,0.2,0.4,0,0.708764258555133,0.0858569402755142,6
