"","method","Nt","p0","p1","miss0","miss1","POS","POS_se","scenario"
"53","TS",200,0.3,0.3,0.2,0.4,0.869462165739069,0.0228766353115648,2
"54","TS",200,0.3,0.3,0.2,0.5,0.869462165739069,0.0228766353115648,2
"55","TS",200,0.3,0.3,0.3,0,0.869462165739069,0.0228766353115648,2
"56","TS",200,0.3,0.3,0.3,0.1,0.869462165739069,0.0228766353115648,2
"57","TS",200,0.3,0.3,0.3,0.2,0.869462165739069,0.0228766353115648,2
"58","TS",200,0.3,0.3,0.3,0.3,0.869462165739069,0.0228766353115648,2
"59","TS",200,0.3,0.3,0.3,0.4,0.869462165739069,0.0228766353115648,2
"60","TS",200,0.3,0.3,0.3,0.5,0.869462165739069,0.0228766353115648,2
"61","TS",200,0.3,0.3,0.4,0,0.869462165739069,0.0228766353115648,2
"62","TS",200,0.3,0.3,0.4,0.1,0.869462165739069,0.0228766353115648,2
"63","TS",200,0.3,0.3,0.4,0.2,0.869462165739069,0.0228766353115648,2
"64","TS",200,0.3,0.3,0.4,0.3,0.869462165739069,0.0228766353115648,2
"65","TS",200,0.3,0.3,0.4,0.4,0.869462165739069,0.0228766353115648,2
"66","TS",200,0.3,0.3,0.4,0.5,0.869462165739069,0.0228766353115648,2
"67","TS",200,0.3,0.3,0.5,0,0.869462165739069,0.0228766353115648,2
"68","TS",200,0.3,0.3,0.5,0.1,0.869462165739069,0.0228766353115648,2
"69","TS",200,0.3,0.3,0.5,0.2,0.869462165739069,0.0228766353115648,2
"70","TS",200,0.3,0.3,0.5,0.3,0.869462165739069,0.0228766353115648,2
"71","TS",200,0.3,0.3,0.5,0.4,0.869462165739069,0.0228766353115648,2
"72","TS",200,0.3,0.3,0.5,0.5,0.869462165739069,0.0228766353115648,2
"73","TS",200,0.5,0.5,0,0,0.869462165739069,0.0228766353115648,3
"74","TS",200,0.5,0.5,0,0.1,0.869462165739069,0.0228766353115648,3
"75","TS",200,0.5,0.5,0,0.2,0.869462165739069,0.0228766353115648,3
"76","TS",200,0.5,0.5,0,0.3,0.869462165739069,0.0228766353115648,3
"77","TS",200,0.5,0.5,0,0.4,0.869462165739069,0.0228766353115648,3
"78","TS",200,0.5,0.5,0,0.5,0.869462165739069,0.0228766353115648,3
"79","TS",200,0.5,0.5,0.1,0,0.869462165739069,0.0228766353115648,3
"80","TS",200,0.5,0.5,0.1,0.1,0.869462165739069,0.0228766353115648,3
"81","TS",200,0.5,0.5,0.1,0.2,0.869462165739069,0.0228766353115648,3
"82","TS",200,0.5,0.5,0.1,0.3,0.869462165739069,0.0228766353115648,3
"83","TS",200,0.5,0.5,0.1,0.4,0.869462165739069,0.0228766353115648,3
"84","TS",200,0.5,0.5,0.1,0.5,0.869462165739069,0.0228766353115648,3
"85","TS",200,0.5,0.5,0.2,0,0.869462165739069,0.0228766353115648,3
"86","TS",200,0.5,0.5,0.2,0.1,0.869462165739069,0.0228766353115648,3
"87","TS",200,0.5,0.5,0.2,0.2,0.869462165739069,0.0228766353115648,3
"88","TS",200,0.5,0.5,0.2,0.3,0.869462165739069,0.0228766353115648,3
"89","TS",200,0.5,0.5,0.2,0.4,0.869462165739069,0.0228766353115648,3
"90","TS",200,0.5,0.5,0.2,0.5,0.869462165739069,0.0228766353115648,3
"91","TS",200,0.5,0.5,0.3,0,0.869462165739069,0.0228766353115648,3
"92","TS",200,0.5,0.5,0.3,0.1,0.869462165739069,0.0228766353115648,3
"93","TS",200,0.5,0.5,0.3,0.2,0.869462165739069,0.0228766353115648,3
"94","TS",200,0.5,0.5,0.3,0.3,0.869462165739069,0.0228766353115648,3
"95","TS",200,0.5,0.5,0.3,0.4,0.869462165739069,0.0228766353115648,3
"96","TS",200,0.5,0.5,0.3,0.5,0.869462165739069,0.0228766353115648,3
"97","TS",200,0.5,0.5,0.4,0,0.869462165739069,0.0228766353115648,3
"98","TS",200,0.5,0.5,0.4,0.1,0.869462165739069,0.0228766353115648,3
"99","TS",200,0.5,0.5,0.4,0.2,0.869462165739069,0.0228766353115648,3
"100","TS",200,0.5,0.5,0.4,0.3,0.869462165739069,0.0228766353115648,3
"101","TS",200,0.5,0.5,0.4,0.4,0.869462165739069,0.0228766353115648,3
"102","TS",200,0.5,0.5,0.4,0.5,0.869462165739069,0.0228766353115648,3
"103","TS",200,0.5,0.5,0.5,0,0.869462165739069,0.0228766353115648,3
"104","TS",200,0.5,0.5,0.5,0.1,0.869462165739069,0.0228766353115648,3
"105","TS",200,0.5,0.5,0.5,0.2,0.869462165739069,0.0228766353115648,3
"106","TS",200,0.5,0.5,0.5,0.3,0.869462165739069,0.0228766353115648,3
"107","TS",200,0.5,0.5,0.5,0.4,0.869462165739069,0.0228766353115648,3
"108","TS",200,0.5,0.5,0.5,0.5,0.869462165739069,0.0228766353115648,3
"109","TS",200,0.7,0.7,0,0,0.869462165739069,0.0228766353115648,4
"110","TS",200,0.7,0.7,0,0.1,0.869462165739069,0.0228766353115648,4
"111","TS",200,0.7,0.7,0,0.2,0.869462165739069,0.0228766353115648,4
"112","TS",200,0.7,0.7,0,0.3,0.869462165739069,0.0228766353115648,4
"113","TS",200,0.7,0.7,0,0.4,0.869462165739069,0.0228766353115648,4
"114","TS",200,0.7,0.7,0,0.5,0.869462165739069,0.0228766353115648,4
"115","TS",200,0.7,0.7,0.1,0,0.869462165739069,0.0228766353115648,4
"116","TS",200,0.7,0.7,0.1,0.1,0.869462165739069,0.0228766353115648,4
"117","TS",200,0.7,0.7,0.1,0.2,0.869462165739069,0.0228766353115648,4
"118","TS",200,0.7,0.7,0.1,0.3,0.869462165739069,0.0228766353115648,4
"119","TS",200,0.7,0.7,0.1,0.4,0.869462165739069,0.0228766353115648,4
"120","TS",200,0.7,0.7,0.1,0.5,0.869462165739069,0.0228766353115648,4
"121","TS",200,0.7,0.7,0.2,0,0.869462165739069,0.0228766353115648,4
"122","TS",200,0.7,0.7,0.2,0.1,0.869462165739069,0.0228766353115648,4
"123","TS",200,0.7,0.7,0.2,0.2,0.869462165739069,0.0228766353115648,4
"124","TS",200,0.7,0.7,0.2,0.3,0.869462165739069,0.0228766353115648,4
"125","TS",200,0.7,0.7,0.2,0.4,0.869462165739069,0.0228766353115648,4
"126","TS",200,0.7,0.7,0.2,0.5,0.869462165739069,0.0228766353115648,4
"127","TS",200,0.7,0.7,0.3,0,0.869462165739069,0.0228766353115648,4
"128","TS",200,0.7,0.7,0.3,0.1,0.869462165739069,0.0228766353115648,4
"129","TS",200,0.7,0.7,0.3,0.2,0.869462165739069,0.0228766353115648,4
"130","TS",200,0.7,0.7,0.3,0.3,0.869462165739069,0.0228766353115648,4
"131","TS",200,0.7,0.7,0.3,0.4,0.869462165739069,0.0228766353115648,4
"132","TS",200,0.7,0.7,0.3,0.5,0.869462165739069,0.0228766353115648,4
"133","TS",200,0.7,0.7,0.4,0,0.869462165739069,0.0228766353115648,4
"134","TS",200,0.7,0.7,0.4,0.1,0.869462165739069,0.0228766353115648,4
"135","TS",200,0.7,0.7,0.4,0.2,0.869462165739069,0.0228766353115648,4
"136","TS",200,0.7,0.7,0.4,0.3,0.869462165739069,0.0228766353115648,4
"137","TS",200,0.7,0.7,0.4,0.4,0.869462165739069,0.0228766353115648,4
"138","TS",200,0.7,0.7,0.4,0.5,0.869462165739069,0.0228766353115648,4
"139","TS",200,0.7,0.7,0.5,0,0.869462165739069,0.0228766353115648,4
"140","TS",200,0.7,0.7,0.5,0.1,0.869462165739069,0.0228766353115648,4
"141","TS",200,0.7,0.7,0.5,0.2,0.869462165739069,0.0228766353115648,4
"142","TS",200,0.7,0.7,0.5,0.3,0.869462165739069,0.0228766353115648,4
"143","TS",200,0.7,0.7,0.5,0.4,0.869462165739069,0.0228766353115648,4
"144","TS",200,0.7,0.7,0.5,0.5,0.869462165739069,0.0228766353115648,4
"145","TS",200,0.9,0.9,0,0,0.869462165739069,0.0228766353115648,5
"146","TS",200,0.9,0.9,0,0.1,0.869462165739069,0.0228766353115648,5
"147","TS",200,0.9,0.9,0,0.2,0.869462165739069,0.0228766353115648,5
"148","TS",200,0.9,0.9,0,0.3,0.869462165739069,0.0228766353115648,5
"149","TS",200,0.9,0.9,0,0.4,0.869462165739069,0.0228766353115648,5
"150","TS",200,0.9,0.9,0,0.5,0.869462165739069,0.0228766353115648,5
"151","TS",200,0.9,0.9,0.1,0,0.869462165739069,0.0228766353115648,5
"152","TS",200,0.9,0.9,0.1,0.1,0.869462165739069,0.0228766353115648,5
"153","TS",200,0.9,0.9,0.1,0.2,0.869462165739069,0.0228766353115648,5
"154","TS",200,0.9,0.9,0.1,0.3,0.869462165739069,0.0228766353115648,5
"155","TS",200,0.9,0.9,0.1,0.4,0.869462165739069,0.0228766353115648,5
"156","TS",200,0.9,0.9,0.1,0.5,0.869462165739069,0.0228766353115648,5
"157","TS",200,0.9,0.9,0.2,0,0.869462165739069,0.0228766353115648,5
"158","TS",200,0.9,0.9,0.2,0.1,0.869462165739069,0.0228766353115648,5
"159","TS",200,0.9,0.9,0.2,0.2,0.869462165739069,0.0228766353115648,5
"160","TS",200,0.9,0.9,0.2,0.3,0.869462165739069,0.0228766353115648,5
"161","TS",200,0.9,0.9,0.2,0.4,0.869462165739069,0.0228766353115648,5
"162","TS",200,0.9,0.9,0.2,0.5,0.869462165739069,0.0228766353115648,5
"163","TS",200,0.9,0.9,0.3,0,0.869462165739069,0.0228766353115648,5
"164","TS",200,0.9,0.9,0.3,0.1,0.869462165739069,0.0228766353115648,5
"165","TS",200,0.9,0.9,0.3,0.2,0.869462165739069,0.0228766353115648,5
"166","TS",200,0.9,0.9,0.3,0.3,0.869462165739069,0.0228766353115648,5
"167","TS",200,0.9,0.9,0.3,0.4,0.869462165739069,0.0228766353115648,5
"168","TS",200,0.9,0.9,0.3,0.5,0.869462165739069,0.0228766353115648,5
"169","TS",200,0.9,0.9,0.4,0,0.869462165739069,0.0228766353115648,5
"170","TS",200,0.9,0.9,0.4,0.1,0.869462165739069,0.0228766353115648,5
"171","TS",200,0.9,0.9,0.4,0.2,0.869462165739069,0.0228766353115648,5
"172","TS",200,0.9,0.9,0.4,0.3,0.869462165739069,0.0228766353115648,5
"173","TS",200,0.9,0.9,0.4,0.4,0.869462165739069,0.0228766353115648,5
"174","TS",200,0.9,0.9,0.4,0.5,0.869462165739069,0.0228766353115648,5
"175","TS",200,0.9,0.9,0.5,0,0.869462165739069,0.0228766353115648,5
"176","TS",200,0.9,0.9,0.5,0.1,0.869462165739069,0.0228766353115648,5
"177","TS",200,0.9,0.9,0.5,0.2,0.869462165739069,0.0228766353115648,5
"178","TS",200,0.9,0.9,0.5,0.3,0.869462165739069,0.0228766353115648,5
"179","TS",200,0.9,0.9,0.5,0.4,0.869462165739069,0.0228766353115648,5
"180","TS",200,0.9,0.9,0.5,0.5,0.869462165739069,0.0228766353115648,5
"181","TS",526,0.1,0.2,0,0,0.869462165739069,0.0228766353115648,6
"182","TS",526,0.1,0.2,0,0.1,0.869462165739069,0.0228766353115648,6
"183","TS",526,0.1,0.2,0,0.2,0.869462165739069,0.0228766353115648,6
"184","TS",526,0.1,0.2,0,0.3,0.869462165739069,0.0228766353115648,6
"185","TS",526,0.1,0.2,0,0.4,0.869462165739069,0.0228766353115648,6
"186","TS",526,0.1,0.2,0,0.5,0.869462165739069,0.0228766353115648,6
"187","TS",526,0.1,0.2,0.1,0,0.869462165739069,0.0228766353115648,6
"188","TS",526,0.1,0.2,0.1,0.1,0.869462165739069,0.0228766353115648,6
"189","TS",526,0.1,0.2,0.1,0.2,0.869462165739069,0.0228766353115648,6
"190","TS",526,0.1,0.2,0.1,0.3,0.869462165739069,0.0228766353115648,6
"191","TS",526,0.1,0.2,0.1,0.4,0.869462165739069,0.0228766353115648,6
"192","TS",526,0.1,0.2,0.1,0.5,0.869462165739069,0.0228766353115648,6
"193","TS",526,0.1,0.2,0.2,0,0.869462165739069,0.0228766353115648,6
"194","TS",526,0.1,0.2,0.2,0.1,0.869462165739069,0.0228766353115648,6
"195","TS",526,0.1,0.2,0.2,0.2,0.869462165739069,0.0228766353115648,6
"196","TS",526,0.1,0.2,0.2,0.3,0.869462165739069,0.0228766353115648,6
"197","TS",526,0.1,0.2,0.2,0.4,0.869462165739069,0.0228766353115648,6
"198","TS",526,0.1,0.2,0.2,0.5,0.869462165739069,0.0228766353115648,6
"199","TS",526,0.1,0.2,0.3,0,0.869462165739069,0.0228766353115648,6
"200","TS",526,0.1,0.2,0.3,0.1,0.869462165739069,0.0228766353115648,6
"201","TS",526,0.1,0.2,0.3,0.2,0.869462165739069,0.0228766353115648,6
"202","TS",526,0.1,0.2,0.3,0.3,0.869462165739069,0.0228766353115648,6
"203","TS",526,0.1,0.2,0.3,0.4,0.869462165739069,0.0228766353115648,6
"204","TS",526,0.1,0.2,0.3,0.5,0.869462165739069,0.0228766353115648,6
"205","TS",526,0.1,0.2,0.4,0,0.869462165739069,0.0228766353115648,6
"206","TS",526,0.1,0.2,0.4,0.1,0.869462165739069,0.0228766353115648,6
"207","TS",526,0.1,0.2,0.4,0.2,0.869462165739069,0.0228766353115648,6
"208","TS",526,0.1,0.2,0.4,0.3,0.869462165739069,0.0228766353115648,6
"209","TS",526,0.1,0.2,0.4,0.4,0.869462165739069,0.0228766353115648,6
"210","TS",526,0.1,0.2,0.4,0.5,0.869462165739069,0.0228766353115648,6
"211","TS",526,0.1,0.2,0.5,0,0.869462165739069,0.0228766353115648,6
"212","TS",526,0.1,0.2,0.5,0.1,0.869462165739069,0.0228766353115648,6
"213","TS",526,0.1,0.2,0.5,0.2,0.869462165739069,0.0228766353115648,6
"214","TS",526,0.1,0.2,0.5,0.3,0.869462165739069,0.0228766353115648,6
"215","TS",526,0.1,0.2,0.5,0.4,0.869462165739069,0.0228766353115648,6
"216","TS",526,0.1,0.2,0.5,0.5,0.869462165739069,0.0228766353115648,6
"217","TS",162,0.1,0.3,0,0,0.869462165739069,0.0228766353115648,7
"218","TS",162,0.1,0.3,0,0.1,0.869462165739069,0.0228766353115648,7
"219","TS",162,0.1,0.3,0,0.2,0.869462165739069,0.0228766353115648,7
"220","TS",162,0.1,0.3,0,0.3,0.869462165739069,0.0228766353115648,7
"221","TS",162,0.1,0.3,0,0.4,0.869462165739069,0.0228766353115648,7
"222","TS",162,0.1,0.3,0,0.5,0.869462165739069,0.0228766353115648,7
"223","TS",162,0.1,0.3,0.1,0,0.869462165739069,0.0228766353115648,7
"224","TS",162,0.1,0.3,0.1,0.1,0.869462165739069,0.0228766353115648,7
"225","TS",162,0.1,0.3,0.1,0.2,0.869462165739069,0.0228766353115648,7
"226","TS",162,0.1,0.3,0.1,0.3,0.869462165739069,0.0228766353115648,7
"227","TS",162,0.1,0.3,0.1,0.4,0.869462165739069,0.0228766353115648,7
"228","TS",162,0.1,0.3,0.1,0.5,0.869462165739069,0.0228766353115648,7
"229","TS",162,0.1,0.3,0.2,0,0.869462165739069,0.0228766353115648,7
"230","TS",162,0.1,0.3,0.2,0.1,0.869462165739069,0.0228766353115648,7
"231","TS",162,0.1,0.3,0.2,0.2,0.869462165739069,0.0228766353115648,7
"232","TS",162,0.1,0.3,0.2,0.3,0.869462165739069,0.0228766353115648,7
"233","TS",162,0.1,0.3,0.2,0.4,0.869462165739069,0.0228766353115648,7
"234","TS",162,0.1,0.3,0.2,0.5,0.869462165739069,0.0228766353115648,7
"235","TS",162,0.1,0.3,0.3,0,0.869462165739069,0.0228766353115648,7
"236","TS",162,0.1,0.3,0.3,0.1,0.869462165739069,0.0228766353115648,7
"237","TS",162,0.1,0.3,0.3,0.2,0.869462165739069,0.0228766353115648,7
"238","TS",162,0.1,0.3,0.3,0.3,0.869462165739069,0.0228766353115648,7
"239","TS",162,0.1,0.3,0.3,0.4,0.869462165739069,0.0228766353115648,7
"240","TS",162,0.1,0.3,0.3,0.5,0.869462165739069,0.0228766353115648,7
"241","TS",162,0.1,0.3,0.4,0,0.869462165739069,0.0228766353115648,7
"242","TS",162,0.1,0.3,0.4,0.1,0.869462165739069,0.0228766353115648,7
"243","TS",162,0.1,0.3,0.4,0.2,0.869462165739069,0.0228766353115648,7
"244","TS",162,0.1,0.3,0.4,0.3,0.869462165739069,0.0228766353115648,7
"245","TS",162,0.1,0.3,0.4,0.4,0.869462165739069,0.0228766353115648,7
"246","TS",162,0.1,0.3,0.4,0.5,0.869462165739069,0.0228766353115648,7
"247","TS",162,0.1,0.3,0.5,0,0.869462165739069,0.0228766353115648,7
"248","TS",162,0.1,0.3,0.5,0.1,0.869462165739069,0.0228766353115648,7
"249","TS",162,0.1,0.3,0.5,0.2,0.869462165739069,0.0228766353115648,7
"250","TS",162,0.1,0.3,0.5,0.3,0.869462165739069,0.0228766353115648,7
"251","TS",162,0.1,0.3,0.5,0.4,0.869462165739069,0.0228766353115648,7
"252","TS",162,0.1,0.3,0.5,0.5,0.869462165739069,0.0228766353115648,7
"253","TS",82,0.1,0.4,0,0,0.869462165739069,0.0228766353115648,8
"254","TS",82,0.1,0.4,0,0.1,0.869462165739069,0.0228766353115648,8
"255","TS",82,0.1,0.4,0,0.2,0.869462165739069,0.0228766353115648,8
"256","TS",82,0.1,0.4,0,0.3,0.869462165739069,0.0228766353115648,8
"257","TS",82,0.1,0.4,0,0.4,0.869462165739069,0.0228766353115648,8
"258","TS",82,0.1,0.4,0,0.5,0.869462165739069,0.0228766353115648,8
"259","TS",82,0.1,0.4,0.1,0,0.869462165739069,0.0228766353115648,8
"260","TS",82,0.1,0.4,0.1,0.1,0.869462165739069,0.0228766353115648,8
"261","TS",82,0.1,0.4,0.1,0.2,0.869462165739069,0.0228766353115648,8
"262","TS",82,0.1,0.4,0.1,0.3,0.869462165739069,0.0228766353115648,8
"263","TS",82,0.1,0.4,0.1,0.4,0.869462165739069,0.0228766353115648,8
"264","TS",82,0.1,0.4,0.1,0.5,0.869462165739069,0.0228766353115648,8
"265","TS",82,0.1,0.4,0.2,0,0.869462165739069,0.0228766353115648,8
"266","TS",82,0.1,0.4,0.2,0.1,0.869462165739069,0.0228766353115648,8
"267","TS",82,0.1,0.4,0.2,0.2,0.869462165739069,0.0228766353115648,8
"268","TS",82,0.1,0.4,0.2,0.3,0.869462165739069,0.0228766353115648,8
"269","TS",82,0.1,0.4,0.2,0.4,0.869462165739069,0.0228766353115648,8
"270","TS",82,0.1,0.4,0.2,0.5,0.869462165739069,0.0228766353115648,8
"271","TS",82,0.1,0.4,0.3,0,0.869462165739069,0.0228766353115648,8
"272","TS",82,0.1,0.4,0.3,0.1,0.869462165739069,0.0228766353115648,8
"273","TS",82,0.1,0.4,0.3,0.2,0.869462165739069,0.0228766353115648,8
"274","TS",82,0.1,0.4,0.3,0.3,0.869462165739069,0.0228766353115648,8
"275","TS",82,0.1,0.4,0.3,0.4,0.869462165739069,0.0228766353115648,8
"276","TS",82,0.1,0.4,0.3,0.5,0.869462165739069,0.0228766353115648,8
"277","TS",82,0.1,0.4,0.4,0,0.869462165739069,0.0228766353115648,8
"278","TS",82,0.1,0.4,0.4,0.1,0.869462165739069,0.0228766353115648,8
"279","TS",82,0.1,0.4,0.4,0.2,0.869462165739069,0.0228766353115648,8
"280","TS",82,0.1,0.4,0.4,0.3,0.869462165739069,0.0228766353115648,8
"281","TS",82,0.1,0.4,0.4,0.4,0.869462165739069,0.0228766353115648,8
"282","TS",82,0.1,0.4,0.4,0.5,0.869462165739069,0.0228766353115648,8
"283","TS",82,0.1,0.4,0.5,0,0.869462165739069,0.0228766353115648,8
"284","TS",82,0.1,0.4,0.5,0.1,0.869462165739069,0.0228766353115648,8
"285","TS",82,0.1,0.4,0.5,0.2,0.869462165739069,0.0228766353115648,8
"286","TS",82,0.1,0.4,0.5,0.3,0.869462165739069,0.0228766353115648,8
"287","TS",82,0.1,0.4,0.5,0.4,0.869462165739069,0.0228766353115648,8
"288","TS",82,0.1,0.4,0.5,0.5,0.869462165739069,0.0228766353115648,8
"289","TS",254,0.4,0.6,0,0,0.869462165739069,0.0228766353115648,12
"290","TS",254,0.4,0.6,0,0.1,0.869462165739069,0.0228766353115648,12
"291","TS",254,0.4,0.6,0,0.2,0.869462165739069,0.0228766353115648,12
"292","TS",254,0.4,0.6,0,0.3,0.869462165739069,0.0228766353115648,12
"293","TS",254,0.4,0.6,0,0.4,0.869462165739069,0.0228766353115648,12
"294","TS",254,0.4,0.6,0,0.5,0.869462165739069,0.0228766353115648,12
"295","TS",254,0.4,0.6,0.1,0,0.869462165739069,0.0228766353115648,12
"296","TS",254,0.4,0.6,0.1,0.1,0.869462165739069,0.0228766353115648,12
"297","TS",254,0.4,0.6,0.1,0.2,0.869462165739069,0.0228766353115648,12
"298","TS",254,0.4,0.6,0.1,0.3,0.869462165739069,0.0228766353115648,12
"299","TS",254,0.4,0.6,0.1,0.4,0.869462165739069,0.0228766353115648,12
"300","TS",254,0.4,0.6,0.1,0.5,0.869462165739069,0.0228766353115648,12
"301","TS",254,0.4,0.6,0.2,0,0.869462165739069,0.0228766353115648,12
"302","TS",254,0.4,0.6,0.2,0.1,0.869462165739069,0.0228766353115648,12
"303","TS",254,0.4,0.6,0.2,0.2,0.869462165739069,0.0228766353115648,12
"304","TS",254,0.4,0.6,0.2,0.3,0.869462165739069,0.0228766353115648,12
"305","TS",254,0.4,0.6,0.2,0.4,0.869462165739069,0.0228766353115648,12
"306","TS",254,0.4,0.6,0.2,0.5,0.869462165739069,0.0228766353115648,12
"307","TS",254,0.4,0.6,0.3,0,0.869462165739069,0.0228766353115648,12
"308","TS",254,0.4,0.6,0.3,0.1,0.869462165739069,0.0228766353115648,12
"309","TS",254,0.4,0.6,0.3,0.2,0.869462165739069,0.0228766353115648,12
"310","TS",254,0.4,0.6,0.3,0.3,0.869462165739069,0.0228766353115648,12
"311","TS",254,0.4,0.6,0.3,0.4,0.869462165739069,0.0228766353115648,12
"312","TS",254,0.4,0.6,0.3,0.5,0.869462165739069,0.0228766353115648,12
"313","TS",254,0.4,0.6,0.4,0,0.869462165739069,0.0228766353115648,12
"314","TS",254,0.4,0.6,0.4,0.1,0.869462165739069,0.0228766353115648,12
"315","TS",254,0.4,0.6,0.4,0.2,0.869462165739069,0.0228766353115648,12
"316","TS",254,0.4,0.6,0.4,0.3,0.869462165739069,0.0228766353115648,12
"317","TS",254,0.4,0.6,0.4,0.4,0.869462165739069,0.0228766353115648,12
"318","TS",254,0.4,0.6,0.4,0.5,0.869462165739069,0.0228766353115648,12
"319","TS",254,0.4,0.6,0.5,0,0.869462165739069,0.0228766353115648,12
"320","TS",254,0.4,0.6,0.5,0.1,0.869462165739069,0.0228766353115648,12
"321","TS",254,0.4,0.6,0.5,0.2,0.869462165739069,0.0228766353115648,12
"322","TS",254,0.4,0.6,0.5,0.3,0.869462165739069,0.0228766353115648,12
"323","TS",254,0.4,0.6,0.5,0.4,0.869462165739069,0.0228766353115648,12
"324","TS",254,0.4,0.6,0.5,0.5,0.869462165739069,0.0228766353115648,12
"325","TS",82,0.6,0.9,0,0,0.869462165739069,0.0228766353115648,9
"326","TS",82,0.6,0.9,0,0.1,0.869462165739069,0.0228766353115648,9
"327","TS",82,0.6,0.9,0,0.2,0.869462165739069,0.0228766353115648,9
"328","TS",82,0.6,0.9,0,0.3,0.869462165739069,0.0228766353115648,9
"329","TS",82,0.6,0.9,0,0.4,0.869462165739069,0.0228766353115648,9
