"","method","Nt","p0","p1","miss0","miss1","PES","PES_se","scenario"
"102","TS",200,0.5,0.5,0.4,0.5,0.433543726235741,0.0213739678306518,3
"103","TS",200,0.5,0.5,0.5,0,0.433543726235741,0.0213739678306518,3
"104","TS",200,0.5,0.5,0.5,0.1,0.433543726235741,0.0213739678306518,3
"105","TS",200,0.5,0.5,0.5,0.2,0.433543726235741,0.0213739678306518,3
"106","TS",200,0.5,0.5,0.5,0.3,0.433543726235741,0.0213739678306518,3
"107","TS",200,0.5,0.5,0.5,0.4,0.433543726235741,0.0213739678306518,3
"108","TS",200,0.5,0.5,0.5,0.5,0.433543726235741,0.0213739678306518,3
"109","TS",200,0.7,0.7,0,0,0.433543726235741,0.0213739678306518,4
"110","TS",200,0.7,0.7,0,0.1,0.433543726235741,0.0213739678306518,4
"111","TS",200,0.7,0.7,0,0.2,0.433543726235741,0.0213739678306518,4
"112","TS",200,0.7,0.7,0,0.3,0.433543726235741,0.0213739678306518,4
"113","TS",200,0.7,0.7,0,0.4,0.433543726235741,0.0213739678306518,4
"114","TS",200,0.7,0.7,0,0.5,0.433543726235741,0.0213739678306518,4
"115","TS",200,0.7,0.7,0.1,0,0.433543726235741,0.0213739678306518,4
"116","TS",200,0.7,0.7,0.1,0.1,0.433543726235741,0.0213739678306518,4
"117","TS",200,0.7,0.7,0.1,0.2,0.433543726235741,0.0213739678306518,4
"118","TS",200,0.7,0.7,0.1,0.3,0.433543726235741,0.0213739678306518,4
"119","TS",200,0.7,0.7,0.1,0.4,0.433543726235741,0.0213739678306518,4
"120","TS",200,0.7,0.7,0.1,0.5,0.433543726235741,0.0213739678306518,4
"121","TS",200,0.7,0.7,0.2,0,0.433543726235741,0.0213739678306518,4
"122","TS",200,0.7,0.7,0.2,0.1,0.433543726235741,0.0213739678306518,4
"123","TS",200,0.7,0.7,0.2,0.2,0.433543726235741,0.0213739678306518,4
"124","TS",200,0.7,0.7,0.2,0.3,0.433543726235741,0.0213739678306518,4
"125","TS",200,0.7,0.7,0.2,0.4,0.433543726235741,0.0213739678306518,4
"126","TS",200,0.7,0.7,0.2,0.5,0.433543726235741,0.0213739678306518,4
"127","TS",200,0.7,0.7,0.3,0,0.433543726235741,0.0213739678306518,4
"128","TS",200,0.7,0.7,0.3,0.1,0.433543726235741,0.0213739678306518,4
"129","TS",200,0.7,0.7,0.3,0.2,0.433543726235741,0.0213739678306518,4
"130","TS",200,0.7,0.7,0.3,0.3,0.433543726235741,0.0213739678306518,4
"131","TS",200,0.7,0.7,0.3,0.4,0.433543726235741,0.0213739678306518,4
"132","TS",200,0.7,0.7,0.3,0.5,0.433543726235741,0.0213739678306518,4
"133","TS",200,0.7,0.7,0.4,0,0.433543726235741,0.0213739678306518,4
"134","TS",200,0.7,0.7,0.4,0.1,0.433543726235741,0.0213739678306518,4
"135","TS",200,0.7,0.7,0.4,0.2,0.433543726235741,0.0213739678306518,4
"136","TS",200,0.7,0.7,0.4,0.3,0.433543726235741,0.0213739678306518,4
"137","TS",200,0.7,0.7,0.4,0.4,0.433543726235741,0.0213739678306518,4
"138","TS",200,0.7,0.7,0.4,0.5,0.433543726235741,0.0213739678306518,4
"139","TS",200,0.7,0.7,0.5,0,0.433543726235741,0.0213739678306518,4
"140","TS",200,0.7,0.7,0.5,0.1,0.433543726235741,0.0213739678306518,4
"141","TS",200,0.7,0.7,0.5,0.2,0.433543726235741,0.0213739678306518,4
"142","TS",200,0.7,0.7,0.5,0.3,0.433543726235741,0.0213739678306518,4
"143","TS",200,0.7,0.7,0.5,0.4,0.433543726235741,0.0213739678306518,4
"144","TS",200,0.7,0.7,0.5,0.5,0.433543726235741,0.0213739678306518,4
"145","TS",200,0.9,0.9,0,0,0.433543726235741,0.0213739678306518,5
"146","TS",200,0.9,0.9,0,0.1,0.433543726235741,0.0213739678306518,5
"147","TS",200,0.9,0.9,0,0.2,0.433543726235741,0.0213739678306518,5
"148","TS",200,0.9,0.9,0,0.3,0.433543726235741,0.0213739678306518,5
"149","TS",200,0.9,0.9,0,0.4,0.433543726235741,0.0213739678306518,5
"150","TS",200,0.9,0.9,0,0.5,0.433543726235741,0.0213739678306518,5
"151","TS",200,0.9,0.9,0.1,0,0.433543726235741,0.0213739678306518,5
"152","TS",200,0.9,0.9,0.1,0.1,0.433543726235741,0.0213739678306518,5
"153","TS",200,0.9,0.9,0.1,0.2,0.433543726235741,0.0213739678306518,5
"154","TS",200,0.9,0.9,0.1,0.3,0.433543726235741,0.0213739678306518,5
"155","TS",200,0.9,0.9,0.1,0.4,0.433543726235741,0.0213739678306518,5
"156","TS",200,0.9,0.9,0.1,0.5,0.433543726235741,0.0213739678306518,5
"157","TS",200,0.9,0.9,0.2,0,0.433543726235741,0.0213739678306518,5
"158","TS",200,0.9,0.9,0.2,0.1,0.433543726235741,0.0213739678306518,5
"159","TS",200,0.9,0.9,0.2,0.2,0.433543726235741,0.0213739678306518,5
"160","TS",200,0.9,0.9,0.2,0.3,0.433543726235741,0.0213739678306518,5
"161","TS",200,0.9,0.9,0.2,0.4,0.433543726235741,0.0213739678306518,5
"162","TS",200,0.9,0.9,0.2,0.5,0.433543726235741,0.0213739678306518,5
"163","TS",200,0.9,0.9,0.3,0,0.433543726235741,0.0213739678306518,5
"164","TS",200,0.9,0.9,0.3,0.1,0.433543726235741,0.0213739678306518,5
"165","TS",200,0.9,0.9,0.3,0.2,0.433543726235741,0.0213739678306518,5
"166","TS",200,0.9,0.9,0.3,0.3,0.433543726235741,0.0213739678306518,5
"167","TS",200,0.9,0.9,0.3,0.4,0.433543726235741,0.0213739678306518,5
"168","TS",200,0.9,0.9,0.3,0.5,0.433543726235741,0.0213739678306518,5
"169","TS",200,0.9,0.9,0.4,0,0.433543726235741,0.0213739678306518,5
"170","TS",200,0.9,0.9,0.4,0.1,0.433543726235741,0.0213739678306518,5
"171","TS",200,0.9,0.9,0.4,0.2,0.433543726235741,0.0213739678306518,5
"172","TS",200,0.9,0.9,0.4,0.3,0.433543726235741,0.0213739678306518,5
"173","TS",200,0.9,0.9,0.4,0.4,0.433543726235741,0.0213739678306518,5
"174","TS",200,0.9,0.9,0.4,0.5,0.433543726235741,0.0213739678306518,5
"175","TS",200,0.9,0.9,0.5,0,0.433543726235741,0.0213739678306518,5
"176","TS",200,0.9,0.9,0.5,0.1,0.433543726235741,0.0213739678306518,5
"177","TS",200,0.9,0.9,0.5,0.2,0.433543726235741,0.0213739678306518,5
"178","TS",200,0.9,0.9,0.5,0.3,0.433543726235741,0.0213739678306518,5
"179","TS",200,0.9,0.9,0.5,0.4,0.433543726235741,0.0213739678306518,5
"180","TS",200,0.9,0.9,0.5,0.5,0.433543726235741,0.0213739678306518,5
"181","TS",526,0.1,0.2,0,0,0.433543726235741,0.0213739678306518,6
"182","TS",526,0.1,0.2,0,0.1,0.433543726235741,0.0213739678306518,6
"183","TS",526,0.1,0.2,0,0.2,0.433543726235741,0.0213739678306518,6
"184","TS",526,0.1,0.2,0,0.3,0.433543726235741,0.0213739678306518,6
"185","TS",526,0.1,0.2,0,0.4,0.433543726235741,0.0213739678306518,6
"186","TS",526,0.1,0.2,0,0.5,0.433543726235741,0.0213739678306518,6
"187","TS",526,0.1,0.2,0.1,0,0.433543726235741,0.0213739678306518,6
"188","TS",526,0.1,0.2,0.1,0.1,0.433543726235741,0.0213739678306518,6
"189","TS",526,0.1,0.2,0.1,0.2,0.433543726235741,0.0213739678306518,6
"190","TS",526,0.1,0.2,0.1,0.3,0.433543726235741,0.0213739678306518,6
"191","TS",526,0.1,0.2,0.1,0.4,0.433543726235741,0.0213739678306518,6
"192","TS",526,0.1,0.2,0.1,0.5,0.433543726235741,0.0213739678306518,6
"193","TS",526,0.1,0.2,0.2,0,0.433543726235741,0.0213739678306518,6
"194","TS",526,0.1,0.2,0.2,0.1,0.433543726235741,0.0213739678306518,6
"195","TS",526,0.1,0.2,0.2,0.2,0.433543726235741,0.0213739678306518,6
"196","TS",526,0.1,0.2,0.2,0.3,0.433543726235741,0.0213739678306518,6
"197","TS",526,0.1,0.2,0.2,0.4,0.433543726235741,0.0213739678306518,6
"198","TS",526,0.1,0.2,0.2,0.5,0.433543726235741,0.0213739678306518,6
"199","TS",526,0.1,0.2,0.3,0,0.433543726235741,0.0213739678306518,6
"200","TS",526,0.1,0.2,0.3,0.1,0.433543726235741,0.0213739678306518,6
"201","TS",526,0.1,0.2,0.3,0.2,0.433543726235741,0.0213739678306518,6
"202","TS",526,0.1,0.2,0.3,0.3,0.433543726235741,0.0213739678306518,6
"203","TS",526,0.1,0.2,0.3,0.4,0.433543726235741,0.0213739678306518,6
"204","TS",526,0.1,0.2,0.3,0.5,0.433543726235741,0.0213739678306518,6
"205","TS",526,0.1,0.2,0.4,0,0.433543726235741,0.0213739678306518,6
"206","TS",526,0.1,0.2,0.4,0.1,0.433543726235741,0.0213739678306518,6
"207","TS",526,0.1,0.2,0.4,0.2,0.433543726235741,0.0213739678306518,6
"208","TS",526,0.1,0.2,0.4,0.3,0.433543726235741,0.0213739678306518,6
"209","TS",526,0.1,0.2,0.4,0.4,0.433543726235741,0.0213739678306518,6
"210","TS",526,0.1,0.2,0.4,0.5,0.433543726235741,0.0213739678306518,6
"211","TS",526,0.1,0.2,0.5,0,0.433543726235741,0.0213739678306518,6
"212","TS",526,0.1,0.2,0.5,0.1,0.433543726235741,0.0213739678306518,6
"213","TS",526,0.1,0.2,0.5,0.2,0.433543726235741,0.0213739678306518,6
"214","TS",526,0.1,0.2,0.5,0.3,0.433543726235741,0.0213739678306518,6
"215","TS",526,0.1,0.2,0.5,0.4,0.433543726235741,0.0213739678306518,6
"216","TS",526,0.1,0.2,0.5,0.5,0.433543726235741,0.0213739678306518,6
"217","TS",162,0.1,0.3,0,0,0.433543726235741,0.0213739678306518,7
"218","TS",162,0.1,0.3,0,0.1,0.433543726235741,0.0213739678306518,7
"219","TS",162,0.1,0.3,0,0.2,0.433543726235741,0.0213739678306518,7
"220","TS",162,0.1,0.3,0,0.3,0.433543726235741,0.0213739678306518,7
"221","TS",162,0.1,0.3,0,0.4,0.433543726235741,0.0213739678306518,7
"222","TS",162,0.1,0.3,0,0.5,0.433543726235741,0.0213739678306518,7
"223","TS",162,0.1,0.3,0.1,0,0.433543726235741,0.0213739678306518,7
"224","TS",162,0.1,0.3,0.1,0.1,0.433543726235741,0.0213739678306518,7
"225","TS",162,0.1,0.3,0.1,0.2,0.433543726235741,0.0213739678306518,7
"226","TS",162,0.1,0.3,0.1,0.3,0.433543726235741,0.0213739678306518,7
"227","TS",162,0.1,0.3,0.1,0.4,0.433543726235741,0.0213739678306518,7
"228","TS",162,0.1,0.3,0.1,0.5,0.433543726235741,0.0213739678306518,7
"229","TS",162,0.1,0.3,0.2,0,0.433543726235741,0.0213739678306518,7
"230","TS",162,0.1,0.3,0.2,0.1,0.433543726235741,0.0213739678306518,7
"231","TS",162,0.1,0.3,0.2,0.2,0.433543726235741,0.0213739678306518,7
"232","TS",162,0.1,0.3,0.2,0.3,0.433543726235741,0.0213739678306518,7
"233","TS",162,0.1,0.3,0.2,0.4,0.433543726235741,0.0213739678306518,7
"234","TS",162,0.1,0.3,0.2,0.5,0.433543726235741,0.0213739678306518,7
"235","TS",162,0.1,0.3,0.3,0,0.433543726235741,0.0213739678306518,7
"236","TS",162,0.1,0.3,0.3,0.1,0.433543726235741,0.0213739678306518,7
"237","TS",162,0.1,0.3,0.3,0.2,0.433543726235741,0.0213739678306518,7
"238","TS",162,0.1,0.3,0.3,0.3,0.433543726235741,0.0213739678306518,7
"239","TS",162,0.1,0.3,0.3,0.4,0.433543726235741,0.0213739678306518,7
"240","TS",162,0.1,0.3,0.3,0.5,0.433543726235741,0.0213739678306518,7
"241","TS",162,0.1,0.3,0.4,0,0.433543726235741,0.0213739678306518,7
"242","TS",162,0.1,0.3,0.4,0.1,0.433543726235741,0.0213739678306518,7
"243","TS",162,0.1,0.3,0.4,0.2,0.433543726235741,0.0213739678306518,7
"244","TS",162,0.1,0.3,0.4,0.3,0.433543726235741,0.0213739678306518,7
"245","TS",162,0.1,0.3,0.4,0.4,0.433543726235741,0.0213739678306518,7
"246","TS",162,0.1,0.3,0.4,0.5,0.433543726235741,0.0213739678306518,7
"247","TS",162,0.1,0.3,0.5,0,0.433543726235741,0.0213739678306518,7
"248","TS",162,0.1,0.3,0.5,0.1,0.433543726235741,0.0213739678306518,7
"249","TS",162,0.1,0.3,0.5,0.2,0.433543726235741,0.0213739678306518,7
"250","TS",162,0.1,0.3,0.5,0.3,0.433543726235741,0.0213739678306518,7
"251","TS",162,0.1,0.3,0.5,0.4,0.433543726235741,0.0213739678306518,7
"252","TS",162,0.1,0.3,0.5,0.5,0.433543726235741,0.0213739678306518,7
"253","TS",82,0.1,0.4,0,0,0.433543726235741,0.0213739678306518,8
"254","TS",82,0.1,0.4,0,0.1,0.433543726235741,0.0213739678306518,8
"255","TS",82,0.1,0.4,0,0.2,0.433543726235741,0.0213739678306518,8
"256","TS",82,0.1,0.4,0,0.3,0.433543726235741,0.0213739678306518,8
"257","TS",82,0.1,0.4,0,0.4,0.433543726235741,0.0213739678306518,8
"258","TS",82,0.1,0.4,0,0.5,0.433543726235741,0.0213739678306518,8
"259","TS",82,0.1,0.4,0.1,0,0.433543726235741,0.0213739678306518,8
"260","TS",82,0.1,0.4,0.1,0.1,0.433543726235741,0.0213739678306518,8
"261","TS",82,0.1,0.4,0.1,0.2,0.433543726235741,0.0213739678306518,8
"262","TS",82,0.1,0.4,0.1,0.3,0.433543726235741,0.0213739678306518,8
"263","TS",82,0.1,0.4,0.1,0.4,0.433543726235741,0.0213739678306518,8
"264","TS",82,0.1,0.4,0.1,0.5,0.433543726235741,0.0213739678306518,8
"265","TS",82,0.1,0.4,0.2,0,0.433543726235741,0.0213739678306518,8
"266","TS",82,0.1,0.4,0.2,0.1,0.433543726235741,0.0213739678306518,8
"267","TS",82,0.1,0.4,0.2,0.2,0.433543726235741,0.0213739678306518,8
"268","TS",82,0.1,0.4,0.2,0.3,0.433543726235741,0.0213739678306518,8
"269","TS",82,0.1,0.4,0.2,0.4,0.433543726235741,0.0213739678306518,8
"270","TS",82,0.1,0.4,0.2,0.5,0.433543726235741,0.0213739678306518,8
"271","TS",82,0.1,0.4,0.3,0,0.433543726235741,0.0213739678306518,8
"272","TS",82,0.1,0.4,0.3,0.1,0.433543726235741,0.0213739678306518,8
"273","TS",82,0.1,0.4,0.3,0.2,0.433543726235741,0.0213739678306518,8
"274","TS",82,0.1,0.4,0.3,0.3,0.433543726235741,0.0213739678306518,8
"275","TS",82,0.1,0.4,0.3,0.4,0.433543726235741,0.0213739678306518,8
"276","TS",82,0.1,0.4,0.3,0.5,0.433543726235741,0.0213739678306518,8
"277","TS",82,0.1,0.4,0.4,0,0.433543726235741,0.0213739678306518,8
"278","TS",82,0.1,0.4,0.4,0.1,0.433543726235741,0.0213739678306518,8
"279","TS",82,0.1,0.4,0.4,0.2,0.433543726235741,0.0213739678306518,8
"280","TS",82,0.1,0.4,0.4,0.3,0.433543726235741,0.0213739678306518,8
"281","TS",82,0.1,0.4,0.4,0.4,0.433543726235741,0.0213739678306518,8
"282","TS",82,0.1,0.4,0.4,0.5,0.433543726235741,0.0213739678306518,8
"283","TS",82,0.1,0.4,0.5,0,0.433543726235741,0.0213739678306518,8
"284","TS",82,0.1,0.4,0.5,0.1,0.433543726235741,0.0213739678306518,8
"285","TS",82,0.1,0.4,0.5,0.2,0.433543726235741,0.0213739678306518,8
"286","TS",82,0.1,0.4,0.5,0.3,0.433543726235741,0.0213739678306518,8
"287","TS",82,0.1,0.4,0.5,0.4,0.433543726235741,0.0213739678306518,8
"288","TS",82,0.1,0.4,0.5,0.5,0.433543726235741,0.0213739678306518,8
"289","TS",254,0.4,0.6,0,0,0.433543726235741,0.0213739678306518,12
"290","TS",254,0.4,0.6,0,0.1,0.433543726235741,0.0213739678306518,12
"291","TS",254,0.4,0.6,0,0.2,0.433543726235741,0.0213739678306518,12
"292","TS",254,0.4,0.6,0,0.3,0.433543726235741,0.0213739678306518,12
"293","TS",254,0.4,0.6,0,0.4,0.433543726235741,0.0213739678306518,12
"294","TS",254,0.4,0.6,0,0.5,0.433543726235741,0.0213739678306518,12
"295","TS",254,0.4,0.6,0.1,0,0.433543726235741,0.0213739678306518,12
"296","TS",254,0.4,0.6,0.1,0.1,0.433543726235741,0.0213739678306518,12
"297","TS",254,0.4,0.6,0.1,0.2,0.433543726235741,0.0213739678306518,12
"298","TS",254,0.4,0.6,0.1,0.3,0.433543726235741,0.0213739678306518,12
"299","TS",254,0.4,0.6,0.1,0.4,0.433543726235741,0.0213739678306518,12
"300","TS",254,0.4,0.6,0.1,0.5,0.433543726235741,0.0213739678306518,12
"301","TS",254,0.4,0.6,0.2,0,0.433543726235741,0.0213739678306518,12
"302","TS",254,0.4,0.6,0.2,0.1,0.433543726235741,0.0213739678306518,12
"303","TS",254,0.4,0.6,0.2,0.2,0.433543726235741,0.0213739678306518,12
"304","TS",254,0.4,0.6,0.2,0.3,0.433543726235741,0.0213739678306518,12
"305","TS",254,0.4,0.6,0.2,0.4,0.433543726235741,0.0213739678306518,12
"306","TS",254,0.4,0.6,0.2,0.5,0.433543726235741,0.0213739678306518,12
"307","TS",254,0.4,0.6,0.3,0,0.433543726235741,0.0213739678306518,12
"308","TS",254,0.4,0.6,0.3,0.1,0.433543726235741,0.0213739678306518,12
"309","TS",254,0.4,0.6,0.3,0.2,0.433543726235741,0.0213739678306518,12
"310","TS",254,0.4,0.6,0.3,0.3,0.433543726235741,0.0213739678306518,12
"311","TS",254,0.4,0.6,0.3,0.4,0.433543726235741,0.0213739678306518,12
"312","TS",254,0.4,0.6,0.3,0.5,0.433543726235741,0.0213739678306518,12
"313","TS",254,0.4,0.6,0.4,0,0.433543726235741,0.0213739678306518,12
"314","TS",254,0.4,0.6,0.4,0.1,0.433543726235741,0.0213739678306518,12
"315","TS",254,0.4,0.6,0.4,0.2,0.433543726235741,0.0213739678306518,12
"316","TS",254,0.4,0.6,0.4,0.3,0.433543726235741,0.0213739678306518,12
"317","TS",254,0.4,0.6,0.4,0.4,0.433543726235741,0.0213739678306518,12
"318","TS",254,0.4,0.6,0.4,0.5,0.433543726235741,0.0213739678306518,12
"319","TS",254,0.4,0.6,0.5,0,0.433543726235741,0.0213739678306518,12
"320","TS",254,0.4,0.6,0.5,0.1,0.433543726235741,0.0213739678306518,12
"321","TS",254,0.4,0.6,0.5,0.2,0.433543726235741,0.0213739678306518,12
"322","TS",254,0.4,0.6,0.5,0.3,0.433543726235741,0.0213739678306518,12
"323","TS",254,0.4,0.6,0.5,0.4,0.433543726235741,0.0213739678306518,12
"324","TS",254,0.4,0.6,0.5,0.5,0.433543726235741,0.0213739678306518,12
"325","TS",82,0.6,0.9,0,0,0.433543726235741,0.0213739678306518,9
"326","TS",82,0.6,0.9,0,0.1,0.433543726235741,0.0213739678306518,9
"327","TS",82,0.6,0.9,0,0.2,0.433543726235741,0.0213739678306518,9
"328","TS",82,0.6,0.9,0,0.3,0.433543726235741,0.0213739678306518,9
"329","TS",82,0.6,0.9,0,0.4,0.433543726235741,0.0213739678306518,9
