"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"769","GI",82,0.6,0.9,0.2,0,-0.236610251913979,-0.0103662716432895,9
"770","GI",82,0.6,0.9,0.2,0.1,-0.227242521088223,-0.0102804641067968,9
"771","GI",82,0.6,0.9,0.2,0.2,-0.222823529318429,-0.0120594352092123,9
"772","GI",82,0.6,0.9,0.2,0.3,-0.232430356127871,-0.0107896208351952,9
"773","GI",82,0.6,0.9,0.2,0.4,-0.226242185575606,-0.0127216888830211,9
"774","GI",82,0.6,0.9,0.2,0.5,-0.227379047442453,-0.0101663220594144,9
"775","GI",82,0.6,0.9,0.3,0,-0.227697658055988,-0.0142629929669809,9
"776","GI",82,0.6,0.9,0.3,0.1,-0.230742310526694,-0.0128855704421572,9
"777","GI",82,0.6,0.9,0.3,0.2,-0.227748154263891,-0.0130946428650383,9
"778","GI",82,0.6,0.9,0.3,0.3,-0.22603543880867,-0.0147575316370601,9
"779","GI",82,0.6,0.9,0.3,0.4,-0.221775886586692,-0.0124866348185476,9
"780","GI",82,0.6,0.9,0.3,0.5,-0.231454930828822,-0.0113827847331132,9
"781","GI",82,0.6,0.9,0.4,0,-0.229557381033055,-0.0147438614132424,9
"782","GI",82,0.6,0.9,0.4,0.1,-0.23006331614661,-0.0141859424184976,9
"783","GI",82,0.6,0.9,0.4,0.2,-0.224007781367847,-0.0137293577736263,9
"784","GI",82,0.6,0.9,0.4,0.3,-0.228569652791391,-0.0158843203551438,9
"785","GI",82,0.6,0.9,0.4,0.4,-0.221515264808354,-0.0160330484204529,9
"786","GI",82,0.6,0.9,0.4,0.5,-0.225730338391938,-0.0150015376010886,9
"787","GI",82,0.6,0.9,0.5,0,-0.230214588467354,-0.0172453770443217,9
"788","GI",82,0.6,0.9,0.5,0.1,-0.221197584098327,-0.0167783918159721,9
"789","GI",82,0.6,0.9,0.5,0.2,-0.236017236369915,-0.0166378737679238,9
"790","GI",82,0.6,0.9,0.5,0.3,-0.223998355271868,-0.0177164364269682,9
"791","GI",82,0.6,0.9,0.5,0.4,-0.234367910013021,-0.0171633740069335,9
"792","GI",82,0.6,0.9,0.5,0.5,-0.229285727549771,-0.0191644400497838,9
"793","GI",162,0.7,0.9,0,0,-0.231503454941226,-0.0320419049308197,10
"794","GI",162,0.7,0.9,0,0.1,-0.239954265334903,-0.0297187732561301,10
"795","GI",162,0.7,0.9,0,0.2,-0.238921756936919,-0.0342302888241599,10
"796","GI",162,0.7,0.9,0,0.3,-0.229701129411851,-0.0336522184251855,10
"797","GI",162,0.7,0.9,0,0.4,-0.236482102770136,-0.0342519199815665,10
"798","GI",162,0.7,0.9,0,0.5,-0.23841622646428,-0.0335105577621989,10
"799","GI",162,0.7,0.9,0.1,0,-0.240445760842717,-0.033620099430469,10
"800","GI",162,0.7,0.9,0.1,0.1,-0.237589718676981,-0.033477046617206,10
"801","GI",162,0.7,0.9,0.1,0.2,-0.238611574910806,-0.0340302529253014,10
"802","GI",162,0.7,0.9,0.1,0.3,-0.236639091038995,-0.0329859145116966,10
"803","GI",162,0.7,0.9,0.1,0.4,-0.234455265947496,-0.0329864949134216,10
"804","GI",162,0.7,0.9,0.1,0.5,-0.235425260558812,-0.0344309463871528,10
"805","GI",162,0.7,0.9,0.2,0,-0.237673827208956,-0.0337615131803768,10
"806","GI",162,0.7,0.9,0.2,0.1,-0.239522999436131,-0.0347974830717852,10
"807","GI",162,0.7,0.9,0.2,0.2,-0.239830296890478,-0.0352653755015304,10
"808","GI",162,0.7,0.9,0.2,0.3,-0.237055678613864,-0.0354074950058013,10
"809","GI",162,0.7,0.9,0.2,0.4,-0.229412017428735,-0.0348542054671359,10
"810","GI",162,0.7,0.9,0.2,0.5,-0.234011938053346,-0.032250595347149,10
"811","GI",162,0.7,0.9,0.3,0,-0.234926710554543,-0.0370037665880548,10
"812","GI",162,0.7,0.9,0.3,0.1,-0.240469562885582,-0.0359297399528821,10
"813","GI",162,0.7,0.9,0.3,0.2,-0.233145293774554,-0.0351438608289301,10
"814","GI",162,0.7,0.9,0.3,0.3,-0.233156452354119,-0.038330786584495,10
"815","GI",162,0.7,0.9,0.3,0.4,-0.233232875609143,-0.0382109163709509,10
"816","GI",162,0.7,0.9,0.3,0.5,-0.234417795839809,-0.0341046579513716,10
"817","GI",162,0.7,0.9,0.4,0,-0.237414753600751,-0.0362994070677373,10
"818","GI",162,0.7,0.9,0.4,0.1,-0.238598018213562,-0.037374545427828,10
"819","GI",162,0.7,0.9,0.4,0.2,-0.239680698976202,-0.0434813623633354,10
"820","GI",162,0.7,0.9,0.4,0.3,-0.235704454903134,-0.0382098959192371,10
"821","GI",162,0.7,0.9,0.4,0.4,-0.238566618668021,-0.0378140984958952,10
"822","GI",162,0.7,0.9,0.4,0.5,-0.234128303033561,-0.036472171099548,10
"823","GI",162,0.7,0.9,0.5,0,-0.240674613785628,-0.0429703127911726,10
"824","GI",162,0.7,0.9,0.5,0.1,-0.238757122174476,-0.0406612566793282,10
"825","GI",162,0.7,0.9,0.5,0.2,-0.232911656704203,-0.0385365495183384,10
"826","GI",162,0.7,0.9,0.5,0.3,-0.235359070516614,-0.0404950540586294,10
"827","GI",162,0.7,0.9,0.5,0.4,-0.236000374952596,-0.0421367139457158,10
"828","GI",162,0.7,0.9,0.5,0.5,-0.236340298628594,-0.0393704473426219,10
"829","GI",526,0.8,0.9,0,0,-0.217004671732715,-0.0920135718805923,11
"830","GI",526,0.8,0.9,0,0.1,-0.220999660483556,-0.0929134733743757,11
"831","GI",526,0.8,0.9,0,0.2,-0.220416239726639,-0.0884939007758854,11
"832","GI",526,0.8,0.9,0,0.3,-0.216069314910942,-0.087427405605162,11
"833","GI",526,0.8,0.9,0,0.4,-0.220106878971471,-0.0920423085407315,11
"834","GI",526,0.8,0.9,0,0.5,-0.217252739800534,-0.0923195769441612,11
"835","GI",526,0.8,0.9,0.1,0,-0.218023919523735,-0.0887709495787582,11
"836","GI",526,0.8,0.9,0.1,0.1,-0.219508056149966,-0.092748848215193,11
"837","GI",526,0.8,0.9,0.1,0.2,-0.211671126116886,-0.0919487616851877,11
"838","GI",526,0.8,0.9,0.1,0.3,-0.218712102903188,-0.0871670572809614,11
"839","GI",526,0.8,0.9,0.1,0.4,-0.220454202746112,-0.0890356975328577,11
"840","GI",526,0.8,0.9,0.1,0.5,-0.219911800978002,-0.0894989093848482,11
"841","GI",526,0.8,0.9,0.2,0,-0.220951993688242,-0.0909705216542601,11
"842","GI",526,0.8,0.9,0.2,0.1,-0.215778280754921,-0.0923104979398933,11
"843","GI",526,0.8,0.9,0.2,0.2,-0.215138594383536,-0.0914034598660349,11
"844","GI",526,0.8,0.9,0.2,0.3,-0.213664736930328,-0.0938501836875552,11
"845","GI",526,0.8,0.9,0.2,0.4,-0.214238675696189,-0.0909764134119254,11
"846","GI",526,0.8,0.9,0.2,0.5,-0.216081382840319,-0.0852584843555966,11
"847","GI",526,0.8,0.9,0.3,0,-0.214036316688473,-0.0949181726920336,11
"848","GI",526,0.8,0.9,0.3,0.1,-0.21641283065926,-0.0936992450783387,11
"849","GI",526,0.8,0.9,0.3,0.2,-0.216609228691868,-0.0868465896409547,11
"850","GI",526,0.8,0.9,0.3,0.3,-0.217229952578085,-0.0903463792907067,11
"851","GI",526,0.8,0.9,0.3,0.4,-0.216823616975695,-0.0880295604521106,11
"852","GI",526,0.8,0.9,0.3,0.5,-0.211107331172612,-0.0911258116317604,11
"853","GI",526,0.8,0.9,0.4,0,-0.215064222124716,-0.0917721735974847,11
"854","GI",526,0.8,0.9,0.4,0.1,-0.217543531180508,-0.0919946898406224,11
"855","GI",526,0.8,0.9,0.4,0.2,-0.21507638285329,-0.088454385091724,11
"856","GI",526,0.8,0.9,0.4,0.3,-0.218049413751922,-0.0898741595683094,11
"857","GI",526,0.8,0.9,0.4,0.4,-0.217700933703918,-0.0929751318506647,11
"858","GI",526,0.8,0.9,0.4,0.5,-0.215525002285333,-0.0923368541324284,11
"859","GI",526,0.8,0.9,0.5,0,-0.222702733026291,-0.0890918084623213,11
"860","GI",526,0.8,0.9,0.5,0.1,-0.218985263540737,-0.0907313212119575,11
"861","GI",526,0.8,0.9,0.5,0.2,-0.217462367682208,-0.0921394702511414,11
"862","GI",526,0.8,0.9,0.5,0.3,-0.222121479723399,-0.0911217700490512,11
"863","GI",526,0.8,0.9,0.5,0.4,-0.214610145975872,-0.0895425501548902,11
"864","GI",526,0.8,0.9,0.5,0.5,-0.215360084540444,-0.0937061599707414,11
"865","FR",200,0.1,0.1,0,0,0.000264746213187034,-0.00022708499256345,1
"866","FR",200,0.1,0.1,0,0.1,-0.000317512888520707,2.13042542920594e-05,1
"867","FR",200,0.1,0.1,0,0.2,-0.000251485100127319,-2.6322039322485e-05,1
"868","FR",200,0.1,0.1,0,0.3,6.88228573819116e-05,0.000314056856306796,1
"869","FR",200,0.1,0.1,0,0.4,-0.000270457443557248,0.000765878743021933,1
"870","FR",200,0.1,0.1,0,0.5,-0.000454235105490974,0.000837000440032293,1
"871","FR",200,0.1,0.1,0.1,0,-0.00016908277206272,-0.000167630620046794,1
"872","FR",200,0.1,0.1,0.1,0.1,-0.000704861140302535,-0.000161489025196915,1
"873","FR",200,0.1,0.1,0.1,0.2,-0.000174457918597742,-0.000112739980008866,1
"874","FR",200,0.1,0.1,0.1,0.3,0.000199968313583307,0.00047705545982786,1
"875","FR",200,0.1,0.1,0.1,0.4,0.000164767384388698,0.00051163405385303,1
"876","FR",200,0.1,0.1,0.1,0.5,9.27062476606677e-05,0.0008814864849961,1
"877","FR",200,0.1,0.1,0.2,0,-4.57666234846277e-05,-4.95501906569995e-05,1
"878","FR",200,0.1,0.1,0.2,0.1,0.000272152820758112,-0.000192450878112774,1
"879","FR",200,0.1,0.1,0.2,0.2,0.000278126908295775,-0.000334641846302441,1
"880","FR",200,0.1,0.1,0.2,0.3,-0.000209949882919877,0.00016016240547323,1
"881","FR",200,0.1,0.1,0.2,0.4,-0.000324496759468551,0.000453277844869981,1
"882","FR",200,0.1,0.1,0.2,0.5,0.000385406622030474,0.000566326098194861,1
"883","FR",200,0.1,0.1,0.3,0,-5.078849957528e-05,-0.000159594977922006,1
"884","FR",200,0.1,0.1,0.3,0.1,0.000190390050483005,-0.000486456250906805,1
"885","FR",200,0.1,0.1,0.3,0.2,-0.000122134888815711,-0.000816740136114338,1
"886","FR",200,0.1,0.1,0.3,0.3,-5.46397374808771e-05,-0.000244060744824443,1
"887","FR",200,0.1,0.1,0.3,0.4,-0.000507990203893929,-9.04183101929773e-05,1
"888","FR",200,0.1,0.1,0.3,0.5,-0.00028264167461528,0.000301207336066575,1
"889","FR",200,0.1,0.1,0.4,0,-0.000272375884641421,0.000131203252345516,1
"890","FR",200,0.1,0.1,0.4,0.1,0.000177581582196579,-0.00030750570920593,1
"891","FR",200,0.1,0.1,0.4,0.2,-0.000137692851471721,-0.000694843502472883,1
"892","FR",200,0.1,0.1,0.4,0.3,-0.000591173937989631,-0.000328972456014501,1
"893","FR",200,0.1,0.1,0.4,0.4,-0.000105759453476462,4.94985470002735e-05,1
"894","FR",200,0.1,0.1,0.4,0.5,-0.000131976599261452,2.38033911687668e-05,1
"895","FR",200,0.1,0.1,0.5,0,0.000317507940688785,0.000279625009437873,1
"896","FR",200,0.1,0.1,0.5,0.1,0.000396132204176003,8.82531516803453e-05,1
"897","FR",200,0.1,0.1,0.5,0.2,0.000182813127487538,3.505739481105e-05,1
"898","FR",200,0.1,0.1,0.5,0.3,0.000169495307823217,-0.000660505127662747,1
"899","FR",200,0.1,0.1,0.5,0.4,-0.000261223385618389,-0.000163269629366178,1
"900","FR",200,0.1,0.1,0.5,0.5,-0.000118782974179998,-0.00039288545094486,1
"901","FR",200,0.3,0.3,0,0,0.000402671896486184,0.000262813784125626,2
"902","FR",200,0.3,0.3,0,0.1,-0.000580846332186247,-0.000227527494196966,2
"903","FR",200,0.3,0.3,0,0.2,-0.000634528794668632,0.000268061588868607,2
"904","FR",200,0.3,0.3,0,0.3,-0.00040746153258564,0.00159160936567293,2
"905","FR",200,0.3,0.3,0,0.4,-0.00133089705352651,0.00036267917381777,2
"906","FR",200,0.3,0.3,0,0.5,-0.000506790865795193,0.000823164968881407,2
"907","FR",200,0.3,0.3,0.1,0,-0.00092363061781614,-3.05300730158442e-05,2
"908","FR",200,0.3,0.3,0.1,0.1,-0.00151010055274464,0.000303708157589955,2
"909","FR",200,0.3,0.3,0.1,0.2,-0.000378647457775882,5.52176913327651e-05,2
"910","FR",200,0.3,0.3,0.1,0.3,-0.000642759168621387,0.000891198896122603,2
"911","FR",200,0.3,0.3,0.1,0.4,-0.00106501409860538,0.000424034049877953,2
"912","FR",200,0.3,0.3,0.1,0.5,-2.00675506922265e-05,0.00125639217894002,2
"913","FR",200,0.3,0.3,0.2,0,-0.000466720237371154,6.79285147171527e-05,2
"914","FR",200,0.3,0.3,0.2,0.1,-0.000151513093848032,0.000400379968113762,2
"915","FR",200,0.3,0.3,0.2,0.2,-0.000228487978856551,-0.000186079122695471,2
"916","FR",200,0.3,0.3,0.2,0.3,-0.00102928880679498,0.000682308887250516,2
"917","FR",200,0.3,0.3,0.2,0.4,-0.000750927730845175,0.0010007335905961,2
"918","FR",200,0.3,0.3,0.2,0.5,7.251559708632e-05,0.000780822934277503,2
"919","FR",200,0.3,0.3,0.3,0,-0.000455514519331901,0.000586690229746556,2
"920","FR",200,0.3,0.3,0.3,0.1,-6.16037589328822e-05,-0.000915529732760989,2
"921","FR",200,0.3,0.3,0.3,0.2,0.000166186965139037,-0.00074529989846861,2
"922","FR",200,0.3,0.3,0.3,0.3,-0.000117411462390138,9.43206770491756e-05,2
"923","FR",200,0.3,0.3,0.3,0.4,-0.000736494550026667,0.0001312930033181,2
"924","FR",200,0.3,0.3,0.3,0.5,0.000109375712609439,0.000429474211471215,2
"925","FR",200,0.3,0.3,0.4,0,-0.000639031271244705,0.000630680385644067,2
"926","FR",200,0.3,0.3,0.4,0.1,0.000769611391429392,0.000276773819976539,2
"927","FR",200,0.3,0.3,0.4,0.2,-0.000126714251444837,-0.000505032754333057,2
"928","FR",200,0.3,0.3,0.4,0.3,-0.000754980598942911,0.000715579468034411,2
"929","FR",200,0.3,0.3,0.4,0.4,-0.00015836008186737,-5.73849098404189e-05,2
"930","FR",200,0.3,0.3,0.4,0.5,-0.000459904629313224,0.000492530974365912,2
"931","FR",200,0.3,0.3,0.5,0,-0.000520658497546511,0.000468544972364093,2
"932","FR",200,0.3,0.3,0.5,0.1,0.000330977360909146,0.000463414430900144,2
"933","FR",200,0.3,0.3,0.5,0.2,-9.32496168053465e-05,0.000100742433874146,2
"934","FR",200,0.3,0.3,0.5,0.3,-0.000165309198176311,-0.000425749859475189,2
"935","FR",200,0.3,0.3,0.5,0.4,-0.000143165379760835,-0.000393283501310071,2
"936","FR",200,0.3,0.3,0.5,0.5,-0.000670648835239873,9.94263742238877e-05,2
"937","FR",200,0.5,0.5,0,0,0.000167087442622282,-0.000529023657716621,3
"938","FR",200,0.5,0.5,0,0.1,-0.0007554745142202,-0.000286892753736112,3
"939","FR",200,0.5,0.5,0,0.2,-0.000530761219870057,0.000169388944048277,3
"940","FR",200,0.5,0.5,0,0.3,-0.000583958926764605,0.000756772892043123,3
"941","FR",200,0.5,0.5,0,0.4,-0.000978991969228293,0.000315520233055699,3
"942","FR",200,0.5,0.5,0,0.5,-0.000433250441493949,0.00044540079917299,3
"943","FR",200,0.5,0.5,0.1,0,-0.000877745713507017,-8.61160856833187e-05,3
"944","FR",200,0.5,0.5,0.1,0.1,-0.000840696596457524,-0.000458245010885927,3
"945","FR",200,0.5,0.5,0.1,0.2,-0.000432266505499324,-0.000131445626867066,3
"946","FR",200,0.5,0.5,0.1,0.3,-3.13529889751085e-05,0.000506518269188461,3
"947","FR",200,0.5,0.5,0.1,0.4,-0.000181061822524198,0.000116710555541966,3
"948","FR",200,0.5,0.5,0.1,0.5,0.000665573576828615,0.000574159760240223,3
"949","FR",200,0.5,0.5,0.2,0,0.000243388738785155,-0.000631969046064496,3
"950","FR",200,0.5,0.5,0.2,0.1,5.27519840054502e-05,-0.000240132531333925,3
"951","FR",200,0.5,0.5,0.2,0.2,5.60058194928326e-05,-0.000354350210135745,3
"952","FR",200,0.5,0.5,0.2,0.3,-0.000235010769645549,-0.000347389466273995,3
"953","FR",200,0.5,0.5,0.2,0.4,4.99220457959026e-05,0.00055471597373713,3
"954","FR",200,0.5,0.5,0.2,0.5,0.000539042082351227,0.000460525233755282,3
"955","FR",200,0.5,0.5,0.3,0,0.000273213030161035,0.000533031244005389,3
"956","FR",200,0.5,0.5,0.3,0.1,0.000254580034390939,-0.000692448208172269,3
"957","FR",200,0.5,0.5,0.3,0.2,9.59897771382057e-05,-0.000194868352930533,3
"958","FR",200,0.5,0.5,0.3,0.3,-6.11424573718766e-05,4.64695735764575e-05,3
"959","FR",200,0.5,0.5,0.3,0.4,-1.16330516322649e-05,-0.000272825212647987,3
"960","FR",200,0.5,0.5,0.3,0.5,0.000198330568053406,0.000194854772023079,3
"961","FR",200,0.5,0.5,0.4,0,0.000268321902551327,0.00080521267435496,3
"962","FR",200,0.5,0.5,0.4,0.1,0.00121830744828033,-0.000131489804056306,3
"963","FR",200,0.5,0.5,0.4,0.2,3.22205458879177e-05,-0.000251735948920195,3
"964","FR",200,0.5,0.5,0.4,0.3,-1.97725628920398e-05,0.000971366409608265,3
"965","FR",200,0.5,0.5,0.4,0.4,0.000559344535185913,-0.000119514348650929,3
"966","FR",200,0.5,0.5,0.4,0.5,0.000139710537925608,0.000852076678725555,3
"967","FR",200,0.5,0.5,0.5,0,-7.10191688030326e-05,7.68296138531355e-06,3
"968","FR",200,0.5,0.5,0.5,0.1,0.000900596501431594,1.99747804456862e-05,3
"969","FR",200,0.5,0.5,0.5,0.2,-0.000124518900156023,1.2615623462553e-06,3
"970","FR",200,0.5,0.5,0.5,0.3,0.000189840567362043,-2.09392496207106e-05,3
"971","FR",200,0.5,0.5,0.5,0.4,0.000434685443961302,0.000404688592124391,3
"972","FR",200,0.5,0.5,0.5,0.5,-0.000274286600853435,-0.00124196809793803,3
"973","FR",200,0.7,0.7,0,0,-4.74698010662911e-05,0.000155209855739913,4
"974","FR",200,0.7,0.7,0,0.1,6.65572547156046e-05,-0.000576411903748908,4
"975","FR",200,0.7,0.7,0,0.2,-0.00016772783559893,-2.66727533734246e-05,4
"976","FR",200,0.7,0.7,0,0.3,-0.000891441633116052,-0.000300351964519829,4
"977","FR",200,0.7,0.7,0,0.4,-0.000892939690448347,0.000340914183477037,4
"978","FR",200,0.7,0.7,0,0.5,-0.000199664288763612,0.000789963563311624,4
"979","FR",200,0.7,0.7,0.1,0,-0.000893026161660093,8.36086616793352e-05,4
"980","FR",200,0.7,0.7,0.1,0.1,-0.000280382453227035,-0.00040098814942291,4
"981","FR",200,0.7,0.7,0.1,0.2,-0.00025067759326014,-0.000431689458452622,4
"982","FR",200,0.7,0.7,0.1,0.3,-0.00034496283515939,-0.000528232850298016,4
"983","FR",200,0.7,0.7,0.1,0.4,-0.000610477636870166,1.61488589691672e-05,4
"984","FR",200,0.7,0.7,0.1,0.5,0.00078119750751704,0.000618519980377208,4
"985","FR",200,0.7,0.7,0.2,0,0.00043727207823574,-0.000864958479664835,4
"986","FR",200,0.7,0.7,0.2,0.1,-0.000116003001415677,-4.84880412262578e-05,4
"987","FR",200,0.7,0.7,0.2,0.2,-0.000110521293454013,-0.00025318993502832,4
"988","FR",200,0.7,0.7,0.2,0.3,-0.000379095523941331,-0.000554035460525237,4
"989","FR",200,0.7,0.7,0.2,0.4,-8.21632685408247e-05,0.000517692191393526,4
"990","FR",200,0.7,0.7,0.2,0.5,-0.000198015028556653,0.000212896936606533,4
"991","FR",200,0.7,0.7,0.3,0,0.000170527665750209,0.000257874346457077,4
"992","FR",200,0.7,0.7,0.3,0.1,0.000118664319864181,-0.000502329010905744,4
"993","FR",200,0.7,0.7,0.3,0.2,-6.37444415430011e-05,-5.54894109152659e-05,4
"994","FR",200,0.7,0.7,0.3,0.3,-0.000496623136303276,9.77580213398221e-05,4
"995","FR",200,0.7,0.7,0.3,0.4,-0.000240024786476223,7.18598233839796e-05,4
"996","FR",200,0.7,0.7,0.3,0.5,-0.000155349726608578,0.000318840173619162,4
"997","FR",200,0.7,0.7,0.4,0,0.000196471240440088,0.0004425094754128,4
"998","FR",200,0.7,0.7,0.4,0.1,0.00115273866031007,-1.13854784326017e-05,4
"999","FR",200,0.7,0.7,0.4,0.2,-0.00025740606335678,-0.000337204975469518,4
"1000","FR",200,0.7,0.7,0.4,0.3,0.000144623324740079,0.000371501511123418,4
"1001","FR",200,0.7,0.7,0.4,0.4,-0.000261735760503368,5.34293562444166e-05,4
"1002","FR",200,0.7,0.7,0.4,0.5,0.000462669245812397,-6.0454532446963e-05,4
"1003","FR",200,0.7,0.7,0.5,0,0.00033586386372475,-0.000152678396439621,4
"1004","FR",200,0.7,0.7,0.5,0.1,0.00106722759268885,0.000468384817065903,4
"1005","FR",200,0.7,0.7,0.5,0.2,0.000398227742986035,0.000816897493083113,4
"1006","FR",200,0.7,0.7,0.5,0.3,-7.66403040607377e-05,0.000290408460617564,4
"1007","FR",200,0.7,0.7,0.5,0.4,-0.000659063796114023,0.000677982535820743,4
"1008","FR",200,0.7,0.7,0.5,0.5,0.000598075356572303,4.92292861239418e-05,4
"1009","FR",200,0.9,0.9,0,0,0.000378149952041884,0.000149319839833462,5
"1010","FR",200,0.9,0.9,0,0.1,0.000131659308064469,-0.000224666888175906,5
"1011","FR",200,0.9,0.9,0,0.2,0.000479110562534357,0.000130378391205777,5
"1012","FR",200,0.9,0.9,0,0.3,-0.000160875538415262,0.000229556796541686,5
"1013","FR",200,0.9,0.9,0,0.4,-9.08526351901529e-05,0.000147530953666042,5
"1014","FR",200,0.9,0.9,0,0.5,0.000185132719056291,0.00114186439615171,5
"1015","FR",200,0.9,0.9,0.1,0,-0.000362579902264737,0.000123655350232732,5
"1016","FR",200,0.9,0.9,0.1,0.1,8.26639657095507e-05,-0.000232901027074406,5
"1017","FR",200,0.9,0.9,0.1,0.2,0.00025064990959367,0.000276901892581338,5
"1018","FR",200,0.9,0.9,0.1,0.3,0.000169574364552894,6.51121482996286e-05,5
"1019","FR",200,0.9,0.9,0.1,0.4,-0.000247670921619147,0.000255307951179118,5
"1020","FR",200,0.9,0.9,0.1,0.5,0.000509394504815019,0.000651530577834514,5
"1021","FR",200,0.9,0.9,0.2,0,0.000782328313769787,-0.000203598518604409,5
"1022","FR",200,0.9,0.9,0.2,0.1,0.000421187199132755,0.000221991247610798,5
"1023","FR",200,0.9,0.9,0.2,0.2,0.000175519954078607,6.3142676419492e-05,5
"1024","FR",200,0.9,0.9,0.2,0.3,0.000262298048484988,-0.000381973373030031,5
"1025","FR",200,0.9,0.9,0.2,0.4,0.000472874229172526,0.000336609165610291,5
"1026","FR",200,0.9,0.9,0.2,0.5,0.000342857888321557,0.000678843883760161,5
"1027","FR",200,0.9,0.9,0.3,0,0.000664767556512014,0.00062409715766798,5
"1028","FR",200,0.9,0.9,0.3,0.1,0.000599135092859027,0.000118044096742653,5
"1029","FR",200,0.9,0.9,0.3,0.2,0.000430412946187508,0.000970248496739878,5
"1030","FR",200,0.9,0.9,0.3,0.3,0.00028511290480604,0.000626029590434785,5
"1031","FR",200,0.9,0.9,0.3,0.4,0.000157020662252982,0.000212272671181957,5
"1032","FR",200,0.9,0.9,0.3,0.5,0.000295630742088382,0.000374235199542272,5
"1033","FR",200,0.9,0.9,0.4,0,0.000529416821984707,0.000645925077207177,5
"1034","FR",200,0.9,0.9,0.4,0.1,0.000751031330081364,0.000336361474979952,5
"1035","FR",200,0.9,0.9,0.4,0.2,0.000785613231929827,0.000296862321123581,5
"1036","FR",200,0.9,0.9,0.4,0.3,0.000899451180081612,0.00022583094392159,5
"1037","FR",200,0.9,0.9,0.4,0.4,0.00052557039339185,0.000100257814482863,5
"1038","FR",200,0.9,0.9,0.4,0.5,0.000983070786311324,0.000281638914579108,5
"1039","FR",200,0.9,0.9,0.5,0,0.000332570285079492,0.000108137256072061,5
"1040","FR",200,0.9,0.9,0.5,0.1,0.000694998806050173,0.000168435318375182,5
"1041","FR",200,0.9,0.9,0.5,0.2,0.000787675666853671,0.000684788905234712,5
"1042","FR",200,0.9,0.9,0.5,0.3,0.000922445701646568,0.00036925729771875,5
"1043","FR",200,0.9,0.9,0.5,0.4,0.000309319011006726,0.000197499457399219,5
"1044","FR",200,0.9,0.9,0.5,0.5,0.000665876218324923,0.000219162052340294,5
"1045","FR",526,0.1,0.2,0,0,-4.71904650190119e-05,-5.17785482800903e-06,6
"1046","FR",526,0.1,0.2,0,0.1,-0.000188325467104386,-6.79531203797157e-05,6
"1047","FR",526,0.1,0.2,0,0.2,-0.000185273248628437,0.000198727055060827,6
"1048","FR",526,0.1,0.2,0,0.3,1.31233275478121e-05,0.000266969547624785,6
"1049","FR",526,0.1,0.2,0,0.4,-6.95204691066736e-05,8.34065872342693e-05,6
"1050","FR",526,0.1,0.2,0,0.5,-0.000242471505664296,-0.000280978290330053,6
"1051","FR",526,0.1,0.2,0.1,0,0.000132625652585705,0.000321493034118769,6
"1052","FR",526,0.1,0.2,0.1,0.1,-0.000511644110412351,0.000395677525002969,6
"1053","FR",526,0.1,0.2,0.1,0.2,-3.16226237111333e-05,0.000326226790324374,6
"1054","FR",526,0.1,0.2,0.1,0.3,3.4143979413051e-05,0.00047620053684061,6
"1055","FR",526,0.1,0.2,0.1,0.4,5.73702958799188e-05,0.000316177903681575,6
"1056","FR",526,0.1,0.2,0.1,0.5,2.8596194774036e-05,-3.80458132510086e-05,6
"1057","FR",526,0.1,0.2,0.2,0,-0.000152545864843326,7.98420153955426e-05,6
"1058","FR",526,0.1,0.2,0.2,0.1,0.000198281468914388,-0.00021937229234345,6
"1059","FR",526,0.1,0.2,0.2,0.2,8.52270496240065e-05,0.000106613952729068,6
"1060","FR",526,0.1,0.2,0.2,0.3,-8.75947727453225e-05,0.000184948303210558,6
"1061","FR",526,0.1,0.2,0.2,0.4,-8.79388591285279e-05,8.12192638853237e-05,6
"1062","FR",526,0.1,0.2,0.2,0.5,6.9159867782026e-05,-0.000281863184726339,6
"1063","FR",526,0.1,0.2,0.3,0,4.25461869735522e-05,9.22678226140672e-05,6
"1064","FR",526,0.1,0.2,0.3,0.1,3.72817559401301e-05,-0.000163135258327896,6
"1065","FR",526,0.1,0.2,0.3,0.2,-0.000232948554472437,-0.000548696859804354,6
"1066","FR",526,0.1,0.2,0.3,0.3,2.9069525315964e-05,-0.00019419839885168,6
"1067","FR",526,0.1,0.2,0.3,0.4,-0.000221107251763247,-0.000220959377045027,6
"1068","FR",526,0.1,0.2,0.3,0.5,-0.000239261044796241,-0.00068364518234279,6
"1069","FR",526,0.1,0.2,0.4,0,-5.38785749553544e-05,1.66722334339064e-05,6
"1070","FR",526,0.1,0.2,0.4,0.1,1.21092816861013e-05,-5.82475904819801e-05,6
"1071","FR",526,0.1,0.2,0.4,0.2,-0.00016422506887187,-0.000417199981561506,6
"1072","FR",526,0.1,0.2,0.4,0.3,-0.000125797500513586,-0.000271562730090352,6
"1073","FR",526,0.1,0.2,0.4,0.4,-1.96475259370416e-05,3.35959115174977e-05,6
"1074","FR",526,0.1,0.2,0.4,0.5,2.59361681750475e-05,0.000159793258913216,6
"1075","FR",526,0.1,0.2,0.5,0,0.000198483033327021,0.000285922931255511,6
"1076","FR",526,0.1,0.2,0.5,0.1,0.00022797588983893,0.000138038117587669,6
"1077","FR",526,0.1,0.2,0.5,0.2,0.000131634964289487,-0.000269232049600915,6
