"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"2242","RBI",200,0.5,0.5,0.1,0.3,79.4381,7.64141397326117,3
"2243","RBI",200,0.5,0.5,0.1,0.4,73.8357,8.31518007814462,3
"2244","RBI",200,0.5,0.5,0.1,0.5,67.4689,9.08565284934274,3
"2245","RBI",200,0.5,0.5,0.2,0,89.4238,7.8379804129441,3
"2246","RBI",200,0.5,0.5,0.2,0.1,84.872,7.07505629957559,3
"2247","RBI",200,0.5,0.5,0.2,0.2,80.0188,6.99609470305466,3
"2248","RBI",200,0.5,0.5,0.2,0.3,74.8569,7.1156366980448,3
"2249","RBI",200,0.5,0.5,0.2,0.4,69.504,7.35041406035645,3
"2250","RBI",200,0.5,0.5,0.2,0.5,63.4965,8.03145305494699,3
"2251","RBI",200,0.5,0.5,0.3,0,83.9673,8.55262213853415,3
"2252","RBI",200,0.5,0.5,0.3,0.1,79.513,7.66321756772891,3
"2253","RBI",200,0.5,0.5,0.3,0.2,74.8184,7.05674154267535,3
"2254","RBI",200,0.5,0.5,0.3,0.3,69.9772,6.78885034515424,3
"2255","RBI",200,0.5,0.5,0.3,0.4,64.9305,6.8324620748161,3
"2256","RBI",200,0.5,0.5,0.3,0.5,59.4094,7.12049589468168,3
"2257","RBI",200,0.5,0.5,0.4,0,77.9623,9.32553351114706,3
"2258","RBI",200,0.5,0.5,0.4,0.1,73.7485,8.30952180123842,3
"2259","RBI",200,0.5,0.5,0.4,0.2,69.5472,7.54064044268314,3
"2260","RBI",200,0.5,0.5,0.4,0.3,64.9123,6.89735935460859,3
"2261","RBI",200,0.5,0.5,0.4,0.4,60.1176,6.50635101269137,3
"2262","RBI",200,0.5,0.5,0.4,0.5,54.8784,6.53911992923703,3
"2263","RBI",200,0.5,0.5,0.5,0,71.7302,10.3077171509159,3
"2264","RBI",200,0.5,0.5,0.5,0.1,67.6797,9.04327849834339,3
"2265","RBI",200,0.5,0.5,0.5,0.2,63.589,7.91173423175067,3
"2266","RBI",200,0.5,0.5,0.5,0.3,59.2474,7.06273186933681,3
"2267","RBI",200,0.5,0.5,0.5,0.4,54.872,6.49552424239325,3
"2268","RBI",200,0.5,0.5,0.5,0.5,49.979,6.18881160958337,3
"2269","RBI",200,0.7,0.7,0,0,140.0074,6.48221776514145,4
"2270","RBI",200,0.7,0.7,0,0.1,132.8306,7.11783464243162,4
"2271","RBI",200,0.7,0.7,0,0.2,125.3811,8.13465918511684,4
"2272","RBI",200,0.7,0.7,0,0.3,117.536,9.66216537552398,4
"2273","RBI",200,0.7,0.7,0,0.4,109.3199,11.1186566833698,4
"2274","RBI",200,0.7,0.7,0,0.5,100.6881,12.7598471683628,4
"2275","RBI",200,0.7,0.7,0.1,0,132.753,7.08103135853175,4
"2276","RBI",200,0.7,0.7,0.1,0.1,125.9652,6.85633210171363,4
"2277","RBI",200,0.7,0.7,0.1,0.2,118.797,7.1905605773223,4
"2278","RBI",200,0.7,0.7,0.1,0.3,111.2923,8.2891695448443,4
"2279","RBI",200,0.7,0.7,0.1,0.4,103.4851,9.52641870039972,4
"2280","RBI",200,0.7,0.7,0.1,0.5,94.929,11.0072010451106,4
"2281","RBI",200,0.7,0.7,0.2,0,125.295,8.20967203190768,4
"2282","RBI",200,0.7,0.7,0.2,0.1,118.8067,7.29537232468197,4
"2283","RBI",200,0.7,0.7,0.2,0.2,112.0256,7.03942469169171,4
"2284","RBI",200,0.7,0.7,0.2,0.3,104.7698,7.42025026339389,4
"2285","RBI",200,0.7,0.7,0.2,0.4,97.2797,8.32254734978654,4
"2286","RBI",200,0.7,0.7,0.2,0.5,89.1045,9.35845809007992,4
"2287","RBI",200,0.7,0.7,0.3,0,117.6561,9.74140248025038,4
"2288","RBI",200,0.7,0.7,0.3,0.1,111.3321,8.39002078870389,4
"2289","RBI",200,0.7,0.7,0.3,0.2,104.8095,7.36641270589799,4
"2290","RBI",200,0.7,0.7,0.3,0.3,97.9395,7.02468322185682,4
"2291","RBI",200,0.7,0.7,0.3,0.4,90.8194,7.32674223343332,4
"2292","RBI",200,0.7,0.7,0.3,0.5,83.1926,8.06142691465909,4
"2293","RBI",200,0.7,0.7,0.4,0,109.3137,11.1448155211874,4
"2294","RBI",200,0.7,0.7,0.4,0.1,103.453,9.67371433705314,4
"2295","RBI",200,0.7,0.7,0.4,0.2,97.3819,8.18983270439468,4
"2296","RBI",200,0.7,0.7,0.4,0.3,90.8654,7.40244300594376,4
"2297","RBI",200,0.7,0.7,0.4,0.4,84.1164,6.87614566293631,4
"2298","RBI",200,0.7,0.7,0.4,0.5,76.8437,7.19138664752434,4
"2299","RBI",200,0.7,0.7,0.5,0,100.3643,12.8002253920393,4
"2300","RBI",200,0.7,0.7,0.5,0.1,94.8189,10.8981824093737,4
"2301","RBI",200,0.7,0.7,0.5,0.2,89.228,9.37370805179381,4
"2302","RBI",200,0.7,0.7,0.5,0.3,83.0945,8.08470815803515,4
"2303","RBI",200,0.7,0.7,0.5,0.4,76.7715,7.12161214093751,4
"2304","RBI",200,0.7,0.7,0.5,0.5,70.1045,6.80191196287008,4
"2305","RBI",200,0.9,0.9,0,0,180.053,4.19246331824949,5
"2306","RBI",200,0.9,0.9,0,0.1,170.8456,5.53630072363941,5
"2307","RBI",200,0.9,0.9,0,0.2,161.3901,7.24883277139532,5
"2308","RBI",200,0.9,0.9,0,0.3,151.2736,9.16662128237954,5
"2309","RBI",200,0.9,0.9,0,0.4,140.7798,11.0069172424761,5
"2310","RBI",200,0.9,0.9,0,0.5,129.2245,12.9376055711168,5
"2311","RBI",200,0.9,0.9,0.1,0,170.8306,5.54941287329784,5
"2312","RBI",200,0.9,0.9,0.1,0.1,162.0217,5.50147759566224,5
"2313","RBI",200,0.9,0.9,0.1,0.2,152.8803,6.40934317055873,5
"2314","RBI",200,0.9,0.9,0.1,0.3,143.2534,7.74300870840178,5
"2315","RBI",200,0.9,0.9,0.1,0.4,133.2129,9.34769017036573,5
"2316","RBI",200,0.9,0.9,0.1,0.5,122.2904,11.0823079543459,5
"2317","RBI",200,0.9,0.9,0.2,0,161.1691,7.3510073405549,5
"2318","RBI",200,0.9,0.9,0.2,0.1,152.8126,6.44906507053762,5
"2319","RBI",200,0.9,0.9,0.2,0.2,144.0934,6.39860693097066,5
"2320","RBI",200,0.9,0.9,0.2,0.3,134.8796,7.03767409913762,5
"2321","RBI",200,0.9,0.9,0.2,0.4,125.1311,8.06064576761807,5
"2322","RBI",200,0.9,0.9,0.2,0.5,114.7776,9.38367431096995,5
"2323","RBI",200,0.9,0.9,0.3,0,151.3831,9.30463282506091,5
"2324","RBI",200,0.9,0.9,0.3,0.1,143.2622,7.90915334474323,5
"2325","RBI",200,0.9,0.9,0.3,0.2,134.8896,7.05287077285653,5
"2326","RBI",200,0.9,0.9,0.3,0.3,126.0277,6.75131770390595,5
"2327","RBI",200,0.9,0.9,0.3,0.4,116.8851,7.26119621598595,5
"2328","RBI",200,0.9,0.9,0.3,0.5,106.9291,8.11884627003589,5
"2329","RBI",200,0.9,0.9,0.4,0,140.7977,11.132491542633,5
"2330","RBI",200,0.9,0.9,0.4,0.1,133.1244,9.48411933138492,5
"2331","RBI",200,0.9,0.9,0.4,0.2,125.121,8.23249272053364,5
"2332","RBI",200,0.9,0.9,0.4,0.3,116.8483,7.28605488378841,5
"2333","RBI",200,0.9,0.9,0.4,0.4,108.2043,6.90034223660669,5
"2334","RBI",200,0.9,0.9,0.4,0.5,98.8148,7.29431433804208,5
"2335","RBI",200,0.9,0.9,0.5,0,129.4694,12.9017482982313,5
"2336","RBI",200,0.9,0.9,0.5,0.1,122.3481,11.1743551496854,5
"2337","RBI",200,0.9,0.9,0.5,0.2,114.9176,9.46857833244061,5
"2338","RBI",200,0.9,0.9,0.5,0.3,106.9278,8.17337553075574,5
"2339","RBI",200,0.9,0.9,0.5,0.4,98.8181,7.40698985687668,5
"2340","RBI",200,0.9,0.9,0.5,0.5,90.1293,7.0389442520607,5
"2341","RBI",526,0.1,0.2,0,0,94.919,9.73176806808368,6
"2342","RBI",526,0.1,0.2,0,0.1,86.6046,9.15740381573645,6
"2343","RBI",526,0.1,0.2,0,0.2,78.0048,8.6197451795686,6
"2344","RBI",526,0.1,0.2,0,0.3,69.4792,8.03590847026609,6
"2345","RBI",526,0.1,0.2,0,0.4,61.1295,7.42871781230338,6
"2346","RBI",526,0.1,0.2,0,0.5,52.5068,6.81672946067643,6
"2347","RBI",526,0.1,0.2,0.1,0,92.9021,9.79722992286167,6
"2348","RBI",526,0.1,0.2,0.1,0.1,84.8366,9.23990465447574,6
"2349","RBI",526,0.1,0.2,0.1,0.2,76.5999,8.77694271727612,6
"2350","RBI",526,0.1,0.2,0.1,0.3,68.1395,8.15194977772299,6
"2351","RBI",526,0.1,0.2,0.1,0.4,59.9946,7.43220657742107,6
"2352","RBI",526,0.1,0.2,0.1,0.5,51.5551,6.8235196220135,6
"2353","RBI",526,0.1,0.2,0.2,0,90.9081,10.1323896945435,6
"2354","RBI",526,0.1,0.2,0.2,0.1,82.9027,9.45538857727776,6
"2355","RBI",526,0.1,0.2,0.2,0.2,74.8714,8.89744786429512,6
"2356","RBI",526,0.1,0.2,0.2,0.3,66.5201,8.21553074880427,6
"2357","RBI",526,0.1,0.2,0.2,0.4,58.5741,7.49928884117103,6
"2358","RBI",526,0.1,0.2,0.2,0.5,50.3209,6.73348774230098,6
"2359","RBI",526,0.1,0.2,0.3,0,88.5827,10.1781196751665,6
"2360","RBI",526,0.1,0.2,0.3,0.1,80.6437,9.62464615928134,6
"2361","RBI",526,0.1,0.2,0.3,0.2,72.7231,9.05847845905698,6
"2362","RBI",526,0.1,0.2,0.3,0.3,64.7683,8.30443926349926,6
"2363","RBI",526,0.1,0.2,0.3,0.4,56.9332,7.67638133778178,6
"2364","RBI",526,0.1,0.2,0.3,0.5,48.8925,6.8497179221893,6
"2365","RBI",526,0.1,0.2,0.4,0,85.3719,10.5485030919912,6
"2366","RBI",526,0.1,0.2,0.4,0.1,78.0183,9.9193147137511,6
"2367","RBI",526,0.1,0.2,0.4,0.2,70.1932,9.37621805988484,6
"2368","RBI",526,0.1,0.2,0.4,0.3,62.5285,8.46452317412248,6
"2369","RBI",526,0.1,0.2,0.4,0.4,55.0678,7.74929727916229,6
"2370","RBI",526,0.1,0.2,0.4,0.5,47.3705,6.93680341902287,6
"2371","RBI",526,0.1,0.2,0.5,0,81.713,11.1145663144558,6
"2372","RBI",526,0.1,0.2,0.5,0.1,74.5115,10.2960122638259,6
"2373","RBI",526,0.1,0.2,0.5,0.2,67.2172,9.50329708183126,6
"2374","RBI",526,0.1,0.2,0.5,0.3,59.8105,8.62393338174045,6
"2375","RBI",526,0.1,0.2,0.5,0.4,52.6705,7.93585707612941,6
"2376","RBI",526,0.1,0.2,0.5,0.5,45.3099,7.08062677434362,6
"2377","RBI",162,0.1,0.3,0,0,40.7269,6.06948105277749,7
"2378","RBI",162,0.1,0.3,0,0.1,37.1339,5.84082034548494,7
"2379","RBI",162,0.1,0.3,0,0.2,33.3994,5.46890030326506,7
"2380","RBI",162,0.1,0.3,0,0.3,29.7416,5.19092708602242,7
"2381","RBI",162,0.1,0.3,0,0.4,26.1874,4.85370344002478,7
"2382","RBI",162,0.1,0.3,0,0.5,22.463,4.50877632028809,7
"2383","RBI",162,0.1,0.3,0.1,0,39.7514,6.04837633796315,7
"2384","RBI",162,0.1,0.3,0.1,0.1,36.2373,5.89315379369685,7
"2385","RBI",162,0.1,0.3,0.1,0.2,32.661,5.57659294183141,7
"2386","RBI",162,0.1,0.3,0.1,0.3,29.1032,5.20062057887715,7
"2387","RBI",162,0.1,0.3,0.1,0.4,25.6469,4.93200292531194,7
"2388","RBI",162,0.1,0.3,0.1,0.5,21.9675,4.46538214644294,7
"2389","RBI",162,0.1,0.3,0.2,0,38.7793,6.19049462744079,7
"2390","RBI",162,0.1,0.3,0.2,0.1,35.2395,5.85672006049348,7
"2391","RBI",162,0.1,0.3,0.2,0.2,31.7787,5.5150129507359,7
"2392","RBI",162,0.1,0.3,0.2,0.3,28.2763,5.23305807340985,7
"2393","RBI",162,0.1,0.3,0.2,0.4,24.9641,4.90147055804308,7
"2394","RBI",162,0.1,0.3,0.2,0.5,21.3888,4.44024843230805,7
"2395","RBI",162,0.1,0.3,0.3,0,37.4676,6.24376879015155,7
"2396","RBI",162,0.1,0.3,0.3,0.1,34.1502,6.0010533428826,7
"2397","RBI",162,0.1,0.3,0.3,0.2,30.7609,5.65974685506749,7
"2398","RBI",162,0.1,0.3,0.3,0.3,27.4236,5.24874441860119,7
"2399","RBI",162,0.1,0.3,0.3,0.4,24.1241,4.87562061256162,7
"2400","RBI",162,0.1,0.3,0.3,0.5,20.7338,4.53151089804514,7
"2401","RBI",162,0.1,0.3,0.4,0,35.9635,6.30849803556651,7
"2402","RBI",162,0.1,0.3,0.4,0.1,32.8353,6.03654022531029,7
"2403","RBI",162,0.1,0.3,0.4,0.2,29.572,5.63600855741419,7
"2404","RBI",162,0.1,0.3,0.4,0.3,26.3734,5.30810606892928,7
"2405","RBI",162,0.1,0.3,0.4,0.4,23.2616,4.95990176339716,7
"2406","RBI",162,0.1,0.3,0.4,0.5,19.9573,4.47543066731748,7
"2407","RBI",162,0.1,0.3,0.5,0,34.2884,6.39710229180159,7
"2408","RBI",162,0.1,0.3,0.5,0.1,31.2409,6.13089112385771,7
"2409","RBI",162,0.1,0.3,0.5,0.2,28.1666,5.69233561101863,7
"2410","RBI",162,0.1,0.3,0.5,0.3,25.1123,5.37240867651547,7
"2411","RBI",162,0.1,0.3,0.5,0.4,22.0878,4.93389556968419,7
"2412","RBI",162,0.1,0.3,0.5,0.5,19.0117,4.45766196396928,7
"2413","RBI",82,0.1,0.4,0,0,26.1473,4.59213582999764,8
"2414","RBI",82,0.1,0.4,0,0.1,23.8197,4.4199033320364,8
"2415","RBI",82,0.1,0.4,0,0.2,21.4814,4.24035990279251,8
"2416","RBI",82,0.1,0.4,0,0.3,19.0613,4.01875071953145,8
"2417","RBI",82,0.1,0.4,0,0.4,16.8134,3.81633815111926,8
"2418","RBI",82,0.1,0.4,0,0.5,14.3817,3.56971699129494,8
"2419","RBI",82,0.1,0.4,0.1,0,25.4805,4.67307217046249,8
"2420","RBI",82,0.1,0.4,0.1,0.1,23.186,4.42517369333924,8
"2421","RBI",82,0.1,0.4,0.1,0.2,20.9425,4.27258929127586,8
"2422","RBI",82,0.1,0.4,0.1,0.3,18.6441,4.00929453074521,8
"2423","RBI",82,0.1,0.4,0.1,0.4,16.3749,3.80940955400112,8
"2424","RBI",82,0.1,0.4,0.1,0.5,14.0295,3.51557472919687,8
"2425","RBI",82,0.1,0.4,0.2,0,24.8227,4.66963009825462,8
"2426","RBI",82,0.1,0.4,0.2,0.1,22.5519,4.44871728687606,8
"2427","RBI",82,0.1,0.4,0.2,0.2,20.3404,4.27709681860483,8
"2428","RBI",82,0.1,0.4,0.2,0.3,18.0817,3.99857774369803,8
"2429","RBI",82,0.1,0.4,0.2,0.4,15.9251,3.8029641391452,8
"2430","RBI",82,0.1,0.4,0.2,0.5,13.6501,3.52637399056767,8
"2431","RBI",82,0.1,0.4,0.3,0,23.9977,4.69703107506135,8
"2432","RBI",82,0.1,0.4,0.3,0.1,21.7619,4.46170360623686,8
"2433","RBI",82,0.1,0.4,0.3,0.2,19.6841,4.25919255987872,8
"2434","RBI",82,0.1,0.4,0.3,0.3,17.5037,4.06615785158021,8
"2435","RBI",82,0.1,0.4,0.3,0.4,15.3815,3.78036861545099,8
"2436","RBI",82,0.1,0.4,0.3,0.5,13.2153,3.488432717752,8
"2437","RBI",82,0.1,0.4,0.4,0,22.9671,4.72095820089878,8
"2438","RBI",82,0.1,0.4,0.4,0.1,20.8621,4.50261156897795,8
"2439","RBI",82,0.1,0.4,0.4,0.2,18.8685,4.21596788276652,8
"2440","RBI",82,0.1,0.4,0.4,0.3,16.8321,4.0253608463086,8
"2441","RBI",82,0.1,0.4,0.4,0.4,14.8206,3.77915914515179,8
"2442","RBI",82,0.1,0.4,0.4,0.5,12.7203,3.50421116081579,8
"2443","RBI",82,0.1,0.4,0.5,0,21.6754,4.78365165666536,8
"2444","RBI",82,0.1,0.4,0.5,0.1,19.8424,4.55106948566448,8
"2445","RBI",82,0.1,0.4,0.5,0.2,17.9569,4.30721459875869,8
"2446","RBI",82,0.1,0.4,0.5,0.3,15.9895,4.0434174496912,8
"2447","RBI",82,0.1,0.4,0.5,0.4,14.0747,3.77681695937657,8
"2448","RBI",82,0.1,0.4,0.5,0.5,12.1183,3.4875666907089,8
"2449","RBI",254,0.4,0.6,0,0,142.6326,8.30858113591299,12
"2450","RBI",254,0.4,0.6,0,0.1,130.2474,8.186042656219,12
"2451","RBI",254,0.4,0.6,0,0.2,117.9486,7.96094816649191,12
"2452","RBI",254,0.4,0.6,0,0.3,105.5937,7.83403839189933,12
"2453","RBI",254,0.4,0.6,0,0.4,93.4548,7.77313315979548,12
"2454","RBI",254,0.4,0.6,0,0.5,80.9816,7.64299044682754,12
"2455","RBI",254,0.4,0.6,0.1,0,139.6791,8.74242335892164,12
"2456","RBI",254,0.4,0.6,0.1,0.1,127.7516,8.33332117850899,12
"2457","RBI",254,0.4,0.6,0.1,0.2,115.6902,8.15723470348872,12
"2458","RBI",254,0.4,0.6,0.1,0.3,103.4476,8.02046675878049,12
"2459","RBI",254,0.4,0.6,0.1,0.4,91.4959,7.57729006455951,12
"2460","RBI",254,0.4,0.6,0.1,0.5,79.2532,7.40542867073742,12
"2461","RBI",254,0.4,0.6,0.2,0,136.5385,9.22322202554255,12
"2462","RBI",254,0.4,0.6,0.2,0.1,124.9905,8.71303629340226,12
"2463","RBI",254,0.4,0.6,0.2,0.2,113.1268,8.32222612675061,12
"2464","RBI",254,0.4,0.6,0.2,0.3,101.2138,8.064576448849,12
"2465","RBI",254,0.4,0.6,0.2,0.4,89.3523,7.64289382973552,12
"2466","RBI",254,0.4,0.6,0.2,0.5,77.2967,7.25605499864867,12
"2467","RBI",254,0.4,0.6,0.3,0,132.9336,9.76984831169877,12
"2468","RBI",254,0.4,0.6,0.3,0.1,121.4858,9.16557685800048,12
"2469","RBI",254,0.4,0.6,0.3,0.2,109.8675,8.69748862493295,12
"2470","RBI",254,0.4,0.6,0.3,0.3,98.3229,8.2872856533578,12
"2471","RBI",254,0.4,0.6,0.3,0.4,86.8841,7.70536205836202,12
"2472","RBI",254,0.4,0.6,0.3,0.5,75.178,7.2905988288431,12
"2473","RBI",254,0.4,0.6,0.4,0,128.4499,10.5198173294818,12
"2474","RBI",254,0.4,0.6,0.4,0.1,117.442,9.87515001702687,12
"2475","RBI",254,0.4,0.6,0.4,0.2,106.2885,9.23383962008291,12
"2476","RBI",254,0.4,0.6,0.4,0.3,94.9171,8.53049263058424,12
"2477","RBI",254,0.4,0.6,0.4,0.4,83.8972,7.81654284157641,12
"2478","RBI",254,0.4,0.6,0.4,0.5,72.4649,7.43874327290222,12
"2479","RBI",254,0.4,0.6,0.5,0,123.0103,11.6845559091768,12
"2480","RBI",254,0.4,0.6,0.5,0.1,112.426,10.7439595711603,12
"2481","RBI",254,0.4,0.6,0.5,0.2,101.6319,9.91365878235908,12
"2482","RBI",254,0.4,0.6,0.5,0.3,91.0294,9.06904407289101,12
"2483","RBI",254,0.4,0.6,0.5,0.4,80.2951,8.27698416312872,12
"2484","RBI",254,0.4,0.6,0.5,0.5,69.2741,7.49471722406035,12
"2485","RBI",82,0.6,0.9,0,0,67.4836,3.15523796133656,9
"2486","RBI",82,0.6,0.9,0,0.1,62.0439,3.65194557197202,9
"2487","RBI",82,0.6,0.9,0,0.2,56.6088,4.07801735927623,9
"2488","RBI",82,0.6,0.9,0,0.3,51.0351,4.37545225642388,9
"2489","RBI",82,0.6,0.9,0,0.4,45.5158,4.58668225686198,9
"2490","RBI",82,0.6,0.9,0,0.5,39.9423,4.74261741573102,9
"2491","RBI",82,0.6,0.9,0.1,0,65.7158,3.37321333698622,9
"2492","RBI",82,0.6,0.9,0.1,0.1,60.4114,3.75571039565854,9
"2493","RBI",82,0.6,0.9,0.1,0.2,55.0697,4.16545039673992,9
"2494","RBI",82,0.6,0.9,0.1,0.3,49.7755,4.35026346664463,9
"2495","RBI",82,0.6,0.9,0.1,0.4,44.3118,4.53500136535132,9
"2496","RBI",82,0.6,0.9,0.1,0.5,38.8164,4.66948299570142,9
"2497","RBI",82,0.6,0.9,0.2,0,63.8667,3.6642698859909,9
"2498","RBI",82,0.6,0.9,0.2,0.1,58.642,3.93687514389139,9
"2499","RBI",82,0.6,0.9,0.2,0.2,53.4613,4.20983070650801,9
"2500","RBI",82,0.6,0.9,0.2,0.3,48.1827,4.3804382810346,9
"2501","RBI",82,0.6,0.9,0.2,0.4,42.9185,4.46466696127578,9
"2502","RBI",82,0.6,0.9,0.2,0.5,37.5672,4.57318002680364,9
"2503","RBI",82,0.6,0.9,0.3,0,61.7054,4.04074790160936,9
"2504","RBI",82,0.6,0.9,0.3,0.1,56.6824,4.24112354841206,9
"2505","RBI",82,0.6,0.9,0.3,0.2,51.5816,4.31851900547399,9
"2506","RBI",82,0.6,0.9,0.3,0.3,46.4577,4.39150762767462,9
"2507","RBI",82,0.6,0.9,0.3,0.4,41.3921,4.3897476668321,9
"2508","RBI",82,0.6,0.9,0.3,0.5,36.1901,4.49704173078623,9
"2509","RBI",82,0.6,0.9,0.4,0,59.1698,4.40314736644972,9
"2510","RBI",82,0.6,0.9,0.4,0.1,54.3846,4.5025004265418,9
"2511","RBI",82,0.6,0.9,0.4,0.2,49.4928,4.51391024485089,9
"2512","RBI",82,0.6,0.9,0.4,0.3,44.5379,4.47047672024032,9
"2513","RBI",82,0.6,0.9,0.4,0.4,39.6769,4.41498081485747,9
"2514","RBI",82,0.6,0.9,0.4,0.5,34.6533,4.4449156164638,9
"2515","RBI",82,0.6,0.9,0.5,0,56.1583,4.99945402659695,9
"2516","RBI",82,0.6,0.9,0.5,0.1,51.5933,4.87650214162915,9
"2517","RBI",82,0.6,0.9,0.5,0.2,46.8898,4.81534782933401,9
"2518","RBI",82,0.6,0.9,0.5,0.3,42.1747,4.66810015165727,9
"2519","RBI",82,0.6,0.9,0.5,0.4,37.5569,4.56147378533621,9
"2520","RBI",82,0.6,0.9,0.5,0.5,32.7699,4.42489683057087,9
"2521","RBI",162,0.7,0.9,0,0,138.4191,4.28659453170788,10
"2522","RBI",162,0.7,0.9,0,0.1,127.2345,5.10843609747016,10
"2523","RBI",162,0.7,0.9,0,0.2,116.0001,5.66597831985193,10
"2524","RBI",162,0.7,0.9,0,0.3,104.6097,6.14979250908439,10
"2525","RBI",162,0.7,0.9,0,0.4,93.2684,6.62194431074782,10
"2526","RBI",162,0.7,0.9,0,0.5,81.7834,6.98490968705635,10
"2527","RBI",162,0.7,0.9,0.1,0,135.1609,4.68102578397503,10
"2528","RBI",162,0.7,0.9,0.1,0.1,124.1744,5.27057516180669,10
"2529","RBI",162,0.7,0.9,0.1,0.2,113.1984,5.74984726008887,10
"2530","RBI",162,0.7,0.9,0.1,0.3,102.096,6.16751066628846,10
"2531","RBI",162,0.7,0.9,0.1,0.4,90.9719,6.38159720354449,10
"2532","RBI",162,0.7,0.9,0.1,0.5,79.7583,6.81623996223154,10
"2533","RBI",162,0.7,0.9,0.2,0,131.6167,5.34316723054832,10
"2534","RBI",162,0.7,0.9,0.2,0.1,120.7783,5.62385205007992,10
"2535","RBI",162,0.7,0.9,0.2,0.2,110.1088,5.89031681178647,10
"2536","RBI",162,0.7,0.9,0.2,0.3,99.1639,6.17044927330445,10
"2537","RBI",162,0.7,0.9,0.2,0.4,88.364,6.34975085602525,10
"2538","RBI",162,0.7,0.9,0.2,0.5,77.3246,6.56714150713668,10
"2539","RBI",162,0.7,0.9,0.3,0,127.3445,6.16326361044481,10
"2540","RBI",162,0.7,0.9,0.3,0.1,116.8405,6.13263570351829,10
"2541","RBI",162,0.7,0.9,0.3,0.2,106.5837,6.17639126763429,10
"2542","RBI",162,0.7,0.9,0.3,0.3,95.9116,6.20119592684285,10
"2543","RBI",162,0.7,0.9,0.3,0.4,85.3661,6.25162211493199,10
"2544","RBI",162,0.7,0.9,0.3,0.5,74.6585,6.3747581526008,10
"2545","RBI",162,0.7,0.9,0.4,0,122.4713,7.05683754989589,10
"2546","RBI",162,0.7,0.9,0.4,0.1,112.3743,6.84932776548793,10
"2547","RBI",162,0.7,0.9,0.4,0.2,102.4026,6.60326234124881,10
"2548","RBI",162,0.7,0.9,0.4,0.3,92.2044,6.42776417234061,10
"2549","RBI",162,0.7,0.9,0.4,0.4,82.0182,6.26135681932614,10
"2550","RBI",162,0.7,0.9,0.4,0.5,71.5682,6.33968200439042,10
"2551","RBI",162,0.7,0.9,0.5,0,116.5559,8.26960179339865,10
"2552","RBI",162,0.7,0.9,0.5,0.1,106.9796,7.75642959485909,10
"2553","RBI",162,0.7,0.9,0.5,0.2,97.3288,7.2528994902109,10
"2554","RBI",162,0.7,0.9,0.5,0.3,87.6996,6.91500842907349,10
"2555","RBI",162,0.7,0.9,0.5,0.4,77.8989,6.59225489286156,10
"2556","RBI",162,0.7,0.9,0.5,0.5,67.9527,6.29193305369306,10
"2557","RBI",526,0.8,0.9,0,0,463.831,7.53055840764768,11
"2558","RBI",526,0.8,0.9,0,0.1,425.1495,8.98594594199449,11
"2559","RBI",526,0.8,0.9,0,0.2,386.3712,10.6860109321937,11
"2560","RBI",526,0.8,0.9,0,0.3,347.5403,12.8272611953206,11
"2561","RBI",526,0.8,0.9,0,0.4,308.7122,14.7491398011032,11
"2562","RBI",526,0.8,0.9,0,0.5,269.5352,16.8696004487934,11
"2563","RBI",526,0.8,0.9,0.1,0,455.0731,9.0182309373249,11
"2564","RBI",526,0.8,0.9,0.1,0.1,416.9531,9.34387666833843,11
"2565","RBI",526,0.8,0.9,0.1,0.2,378.8708,10.2732984686586,11
"2566","RBI",526,0.8,0.9,0.1,0.3,340.5263,11.6243546432517,11
"2567","RBI",526,0.8,0.9,0.1,0.4,302.1998,13.4009715529829,11
"2568","RBI",526,0.8,0.9,0.1,0.5,263.59,15.0879576035481,11
"2569","RBI",526,0.8,0.9,0.2,0,444.8715,11.4433685083668,11
"2570","RBI",526,0.8,0.9,0.2,0.1,407.5008,10.7071968211281,11
"2571","RBI",526,0.8,0.9,0.2,0.2,370.1805,10.5411589188825,11
"2572","RBI",526,0.8,0.9,0.2,0.3,332.4496,11.246977784762,11
"2573","RBI",526,0.8,0.9,0.2,0.4,294.8441,12.0742193895666,11
"2574","RBI",526,0.8,0.9,0.2,0.5,256.9331,13.7807625090752,11
"2575","RBI",526,0.8,0.9,0.3,0,432.9332,14.6838448401612,11
"2576","RBI",526,0.8,0.9,0.3,0.1,396.5661,13.0003666003376,11
"2577","RBI",526,0.8,0.9,0.3,0.2,360.1754,11.8376791604094,11
"2578","RBI",526,0.8,0.9,0.3,0.3,323.2708,11.3395469879792,11
"2579","RBI",526,0.8,0.9,0.3,0.4,286.6558,11.4094672949439,11
"2580","RBI",526,0.8,0.9,0.3,0.5,249.3022,12.5435405369027,11
"2581","RBI",526,0.8,0.9,0.4,0,418.9035,18.1795224704535,11
"2582","RBI",526,0.8,0.9,0.4,0.1,383.4264,16.4174765537716,11
"2583","RBI",526,0.8,0.9,0.4,0.2,348.1849,14.1051553529464,11
"2584","RBI",526,0.8,0.9,0.4,0.3,312.4068,12.6514315250079,11
"2585","RBI",526,0.8,0.9,0.4,0.4,276.776,11.3987024279829,11
"2586","RBI",526,0.8,0.9,0.4,0.5,240.5971,11.5299551420011,11
"2587","RBI",526,0.8,0.9,0.5,0,401.7397,23.373659891161,11
