"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"293","RandUCB",254,0.4,0.6,0,0.4,-0.188198015763621,-0.0498322683350851,12
"294","RandUCB",254,0.4,0.6,0,0.5,-0.187592423106111,-0.0512709484342859,12
"295","RandUCB",254,0.4,0.6,0.1,0,-0.196488658730225,-0.0444289197807525,12
"296","RandUCB",254,0.4,0.6,0.1,0.1,-0.195960175082394,-0.0444507180443992,12
"297","RandUCB",254,0.4,0.6,0.1,0.2,-0.195274569865477,-0.0453273519035384,12
"298","RandUCB",254,0.4,0.6,0.1,0.3,-0.191476003913447,-0.0471992906361619,12
"299","RandUCB",254,0.4,0.6,0.1,0.4,-0.190820096124869,-0.0483642493011646,12
"300","RandUCB",254,0.4,0.6,0.1,0.5,-0.192726413090276,-0.0494023012137372,12
"301","RandUCB",254,0.4,0.6,0.2,0,-0.19802324099504,-0.0420236568693108,12
"302","RandUCB",254,0.4,0.6,0.2,0.1,-0.197269707303314,-0.0429861689549624,12
"303","RandUCB",254,0.4,0.6,0.2,0.2,-0.193906713423112,-0.0446492219973732,12
"304","RandUCB",254,0.4,0.6,0.2,0.3,-0.188875410565016,-0.0490963988368082,12
"305","RandUCB",254,0.4,0.6,0.2,0.4,-0.191482578123996,-0.0503807270541682,12
"306","RandUCB",254,0.4,0.6,0.2,0.5,-0.186980169326974,-0.0514729581012782,12
"307","RandUCB",254,0.4,0.6,0.3,0,-0.195752425177152,-0.0449679854195758,12
"308","RandUCB",254,0.4,0.6,0.3,0.1,-0.200240599087615,-0.0437789071275141,12
"309","RandUCB",254,0.4,0.6,0.3,0.2,-0.191862561876323,-0.0473166349739126,12
"310","RandUCB",254,0.4,0.6,0.3,0.3,-0.195632357633804,-0.0491326000253205,12
"311","RandUCB",254,0.4,0.6,0.3,0.4,-0.193184815440618,-0.0481335374790465,12
"312","RandUCB",254,0.4,0.6,0.3,0.5,-0.191329373456279,-0.0534734465558483,12
"313","RandUCB",254,0.4,0.6,0.4,0,-0.199635738870171,-0.0440446929123822,12
"314","RandUCB",254,0.4,0.6,0.4,0.1,-0.199725887625697,-0.0445493029617577,12
"315","RandUCB",254,0.4,0.6,0.4,0.2,-0.197892975072952,-0.0471458492462113,12
"316","RandUCB",254,0.4,0.6,0.4,0.3,-0.196344801044565,-0.0467079966461562,12
"317","RandUCB",254,0.4,0.6,0.4,0.4,-0.197638919721853,-0.0493538095586153,12
"318","RandUCB",254,0.4,0.6,0.4,0.5,-0.192004246289354,-0.052687526654746,12
"319","RandUCB",254,0.4,0.6,0.5,0,-0.20560487158696,-0.0459138223173801,12
"320","RandUCB",254,0.4,0.6,0.5,0.1,-0.201461497908983,-0.0451624526479799,12
"321","RandUCB",254,0.4,0.6,0.5,0.2,-0.198532896589538,-0.0449451258871764,12
"322","RandUCB",254,0.4,0.6,0.5,0.3,-0.194341944881893,-0.0496747808174319,12
"323","RandUCB",254,0.4,0.6,0.5,0.4,-0.19438739869326,-0.0482442817877452,12
"324","RandUCB",254,0.4,0.6,0.5,0.5,-0.190276118845727,-0.054645733210244,12
"325","RandUCB",82,0.6,0.9,0,0,-0.250129247577189,-0.0552668973091572,9
"326","RandUCB",82,0.6,0.9,0,0.1,-0.253316152384396,-0.0521246886418313,9
"327","RandUCB",82,0.6,0.9,0,0.2,-0.248909243685633,-0.0550162173028051,9
"328","RandUCB",82,0.6,0.9,0,0.3,-0.254658124303391,-0.0562785654201088,9
"329","RandUCB",82,0.6,0.9,0,0.4,-0.248528549004796,-0.0595505929896288,9
"330","RandUCB",82,0.6,0.9,0,0.5,-0.253201319634597,-0.058390936903468,9
"331","RandUCB",82,0.6,0.9,0.1,0,-0.239172420380799,-0.0554631764183843,9
"332","RandUCB",82,0.6,0.9,0.1,0.1,-0.249781026640318,-0.0532171720471454,9
"333","RandUCB",82,0.6,0.9,0.1,0.2,-0.249995242010635,-0.0539276582672973,9
"334","RandUCB",82,0.6,0.9,0.1,0.3,-0.248362632398687,-0.0562706560653922,9
"335","RandUCB",82,0.6,0.9,0.1,0.4,-0.249115346777221,-0.0592047014699686,9
"336","RandUCB",82,0.6,0.9,0.1,0.5,-0.247087513294741,-0.0622378307386089,9
"337","RandUCB",82,0.6,0.9,0.2,0,-0.246233142369183,-0.0543956719712774,9
"338","RandUCB",82,0.6,0.9,0.2,0.1,-0.24608469810157,-0.0528396594065224,9
"339","RandUCB",82,0.6,0.9,0.2,0.2,-0.245549733273336,-0.0557478941660398,9
"340","RandUCB",82,0.6,0.9,0.2,0.3,-0.242940109967046,-0.0557144685822276,9
"341","RandUCB",82,0.6,0.9,0.2,0.4,-0.257291587721041,-0.0533415046149458,9
"342","RandUCB",82,0.6,0.9,0.2,0.5,-0.252801649015584,-0.0570453261299184,9
"343","RandUCB",82,0.6,0.9,0.3,0,-0.242902308326136,-0.0519182622153093,9
"344","RandUCB",82,0.6,0.9,0.3,0.1,-0.245865187605115,-0.055072193343226,9
"345","RandUCB",82,0.6,0.9,0.3,0.2,-0.243153301549373,-0.0560839582904162,9
"346","RandUCB",82,0.6,0.9,0.3,0.3,-0.245614588061493,-0.0557234563792869,9
"347","RandUCB",82,0.6,0.9,0.3,0.4,-0.243023086430373,-0.0568288371887308,9
"348","RandUCB",82,0.6,0.9,0.3,0.5,-0.248110355110613,-0.060011098214746,9
"349","RandUCB",82,0.6,0.9,0.4,0,-0.245824103376542,-0.0503696900174181,9
"350","RandUCB",82,0.6,0.9,0.4,0.1,-0.241043123123832,-0.049521326344573,9
"351","RandUCB",82,0.6,0.9,0.4,0.2,-0.249105802033959,-0.0502993663827439,9
"352","RandUCB",82,0.6,0.9,0.4,0.3,-0.246858506709751,-0.0525597990612565,9
"353","RandUCB",82,0.6,0.9,0.4,0.4,-0.245292438032464,-0.053966384536955,9
"354","RandUCB",82,0.6,0.9,0.4,0.5,-0.24710667862189,-0.0611651754584367,9
"355","RandUCB",82,0.6,0.9,0.5,0,-0.238810937785623,-0.0476444570257235,9
"356","RandUCB",82,0.6,0.9,0.5,0.1,-0.239232508649257,-0.0457984586611292,9
"357","RandUCB",82,0.6,0.9,0.5,0.2,-0.237109088738304,-0.0501454361607694,9
"358","RandUCB",82,0.6,0.9,0.5,0.3,-0.239894574582151,-0.0529413305969252,9
"359","RandUCB",82,0.6,0.9,0.5,0.4,-0.250593096623395,-0.0533612462568603,9
"360","RandUCB",82,0.6,0.9,0.5,0.5,-0.25348064582279,-0.053867964315727,9
"361","RandUCB",162,0.7,0.9,0,0,-0.248707511044718,-0.0807422715905117,10
"362","RandUCB",162,0.7,0.9,0,0.1,-0.247382159918817,-0.0830302755536447,10
"363","RandUCB",162,0.7,0.9,0,0.2,-0.243684369871164,-0.0766103447655031,10
"364","RandUCB",162,0.7,0.9,0,0.3,-0.238742088277282,-0.0855299452240333,10
"365","RandUCB",162,0.7,0.9,0,0.4,-0.240709548425789,-0.0841815318457574,10
"366","RandUCB",162,0.7,0.9,0,0.5,-0.2429286083513,-0.0832962790714901,10
"367","RandUCB",162,0.7,0.9,0.1,0,-0.246802392460044,-0.0770143095182141,10
"368","RandUCB",162,0.7,0.9,0.1,0.1,-0.243496228861133,-0.0802606554110622,10
"369","RandUCB",162,0.7,0.9,0.1,0.2,-0.243811401967947,-0.0805775232337068,10
"370","RandUCB",162,0.7,0.9,0.1,0.3,-0.244606681065053,-0.0813101160565742,10
"371","RandUCB",162,0.7,0.9,0.1,0.4,-0.245658165126427,-0.0814649009268854,10
"372","RandUCB",162,0.7,0.9,0.1,0.5,-0.245965948890905,-0.0785615107742285,10
"373","RandUCB",162,0.7,0.9,0.2,0,-0.237189139332471,-0.0770800571861355,10
"374","RandUCB",162,0.7,0.9,0.2,0.1,-0.239381443253133,-0.0804701010460651,10
"375","RandUCB",162,0.7,0.9,0.2,0.2,-0.241023686364606,-0.0763592269269142,10
"376","RandUCB",162,0.7,0.9,0.2,0.3,-0.232403050207605,-0.0822410105288246,10
"377","RandUCB",162,0.7,0.9,0.2,0.4,-0.238745437313644,-0.0820876132381325,10
"378","RandUCB",162,0.7,0.9,0.2,0.5,-0.242931960740341,-0.0808559015507763,10
"379","RandUCB",162,0.7,0.9,0.3,0,-0.245645318268648,-0.078878046877234,10
"380","RandUCB",162,0.7,0.9,0.3,0.1,-0.240263838283931,-0.0784012943376131,10
"381","RandUCB",162,0.7,0.9,0.3,0.2,-0.239390973487189,-0.076832787205946,10
"382","RandUCB",162,0.7,0.9,0.3,0.3,-0.237931829317027,-0.0792418516860317,10
"383","RandUCB",162,0.7,0.9,0.3,0.4,-0.244857216700785,-0.081907531962883,10
"384","RandUCB",162,0.7,0.9,0.3,0.5,-0.244147122383213,-0.0796595751299692,10
"385","RandUCB",162,0.7,0.9,0.4,0,-0.241323815129269,-0.0705827519346167,10
"386","RandUCB",162,0.7,0.9,0.4,0.1,-0.235715693748246,-0.0792688700911505,10
"387","RandUCB",162,0.7,0.9,0.4,0.2,-0.238654375971606,-0.0746026054317189,10
"388","RandUCB",162,0.7,0.9,0.4,0.3,-0.232572641323505,-0.0816159355452418,10
"389","RandUCB",162,0.7,0.9,0.4,0.4,-0.236426887577737,-0.07828819505144,10
"390","RandUCB",162,0.7,0.9,0.4,0.5,-0.241941330848294,-0.079606235409273,10
"391","RandUCB",162,0.7,0.9,0.5,0,-0.238536717911914,-0.0754540339580468,10
"392","RandUCB",162,0.7,0.9,0.5,0.1,-0.236010350284079,-0.0709800716884327,10
"393","RandUCB",162,0.7,0.9,0.5,0.2,-0.236275068913161,-0.0796822006683374,10
"394","RandUCB",162,0.7,0.9,0.5,0.3,-0.238076458977427,-0.0734328536757503,10
"395","RandUCB",162,0.7,0.9,0.5,0.4,-0.237091976417857,-0.0763171769811128,10
"396","RandUCB",162,0.7,0.9,0.5,0.5,-0.236752651967243,-0.0798845625735501,10
"397","RandUCB",526,0.8,0.9,0,0,-0.194126552846945,-0.0997937336054948,11
"398","RandUCB",526,0.8,0.9,0,0.1,-0.191681931411717,-0.0993892624254107,11
"399","RandUCB",526,0.8,0.9,0,0.2,-0.193285633165019,-0.104409109536268,11
"400","RandUCB",526,0.8,0.9,0,0.3,-0.189567816465064,-0.0971658066663172,11
"401","RandUCB",526,0.8,0.9,0,0.4,-0.191260613712613,-0.100056647013804,11
"402","RandUCB",526,0.8,0.9,0,0.5,-0.184395280712484,-0.108231411552493,11
"403","RandUCB",526,0.8,0.9,0.1,0,-0.198313224763349,-0.0972179231936017,11
"404","RandUCB",526,0.8,0.9,0.1,0.1,-0.203485931400001,-0.101673522294266,11
"405","RandUCB",526,0.8,0.9,0.1,0.2,-0.193566602904,-0.100008408822736,11
"406","RandUCB",526,0.8,0.9,0.1,0.3,-0.190681084277527,-0.107591811243811,11
"407","RandUCB",526,0.8,0.9,0.1,0.4,-0.18809984395412,-0.109874021922985,11
"408","RandUCB",526,0.8,0.9,0.1,0.5,-0.189790093973951,-0.0991032150510219,11
"409","RandUCB",526,0.8,0.9,0.2,0,-0.201283827017342,-0.0979436762878871,11
"410","RandUCB",526,0.8,0.9,0.2,0.1,-0.194575001781878,-0.0985860262033738,11
"411","RandUCB",526,0.8,0.9,0.2,0.2,-0.195093639085107,-0.103256586647691,11
"412","RandUCB",526,0.8,0.9,0.2,0.3,-0.195563710522263,-0.0960133113136437,11
"413","RandUCB",526,0.8,0.9,0.2,0.4,-0.196359068665479,-0.100055294821498,11
"414","RandUCB",526,0.8,0.9,0.2,0.5,-0.197333876948534,-0.0983826645175777,11
"415","RandUCB",526,0.8,0.9,0.3,0,-0.195199724259028,-0.0924618198463351,11
"416","RandUCB",526,0.8,0.9,0.3,0.1,-0.200824807551605,-0.0928105841530538,11
"417","RandUCB",526,0.8,0.9,0.3,0.2,-0.191362594140068,-0.0978013573335186,11
"418","RandUCB",526,0.8,0.9,0.3,0.3,-0.190884531375008,-0.0980359263339735,11
"419","RandUCB",526,0.8,0.9,0.3,0.4,-0.195186835444393,-0.0954209437718166,11
"420","RandUCB",526,0.8,0.9,0.3,0.5,-0.19100678467952,-0.0991034036794779,11
"421","RandUCB",526,0.8,0.9,0.4,0,-0.198533936723208,-0.0971766085436896,11
"422","RandUCB",526,0.8,0.9,0.4,0.1,-0.191888947167065,-0.0964198230897375,11
"423","RandUCB",526,0.8,0.9,0.4,0.2,-0.196756000692015,-0.0953986927556781,11
"424","RandUCB",526,0.8,0.9,0.4,0.3,-0.194907941490802,-0.0937087378843512,11
"425","RandUCB",526,0.8,0.9,0.4,0.4,-0.192693554093752,-0.0987204958105938,11
"426","RandUCB",526,0.8,0.9,0.4,0.5,-0.197100902611818,-0.0954533371766164,11
"427","RandUCB",526,0.8,0.9,0.5,0,-0.19618069876047,-0.0909114430975064,11
"428","RandUCB",526,0.8,0.9,0.5,0.1,-0.197468458495755,-0.0951120317378107,11
"429","RandUCB",526,0.8,0.9,0.5,0.2,-0.197110610055908,-0.0868164722543314,11
"430","RandUCB",526,0.8,0.9,0.5,0.3,-0.195465088491451,-0.0975749795985672,11
"431","RandUCB",526,0.8,0.9,0.5,0.4,-0.197391850805923,-0.0922442282206297,11
"432","RandUCB",526,0.8,0.9,0.5,0.5,-0.198159782265449,-0.0911484041175435,11
