"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"308","TS",254,0.4,0.6,0.3,0.1,-0.0243337810267031,-0.00229267937159694,12
"309","TS",254,0.4,0.6,0.3,0.2,-0.0184747821367463,-0.00324864554179261,12
"310","TS",254,0.4,0.6,0.3,0.3,-0.0273486566163403,-0.00338185302444105,12
"311","TS",254,0.4,0.6,0.3,0.4,-0.0202321926766628,-0.0011497144028797,12
"312","TS",254,0.4,0.6,0.3,0.5,-0.0222772075797862,-0.00159206038512938,12
"313","TS",254,0.4,0.6,0.4,0,-0.022405171477702,-0.0017642451484341,12
"314","TS",254,0.4,0.6,0.4,0.1,-0.0265631414368487,-0.00107182559384966,12
"315","TS",254,0.4,0.6,0.4,0.2,-0.0219219120914264,-0.00181943261150463,12
"316","TS",254,0.4,0.6,0.4,0.3,-0.0315709315452524,-0.00238467628230599,12
"317","TS",254,0.4,0.6,0.4,0.4,-0.0179603800635499,-0.00424566574255658,12
"318","TS",254,0.4,0.6,0.4,0.5,-0.0252204408697266,-0.00484484026957344,12
"319","TS",254,0.4,0.6,0.5,0,-0.0292968929968802,-0.000355467096383899,12
"320","TS",254,0.4,0.6,0.5,0.1,-0.0288014896560881,-0.00264434574255523,12
"321","TS",254,0.4,0.6,0.5,0.2,-0.0260920796004808,-0.00266248858597939,12
"322","TS",254,0.4,0.6,0.5,0.3,-0.0280387345716288,-0.00255350437531843,12
"323","TS",254,0.4,0.6,0.5,0.4,-0.0282984867665337,-0.00290978374496487,12
"324","TS",254,0.4,0.6,0.5,0.5,-0.0215012561988825,-0.00421727573416941,12
"325","TS",82,0.6,0.9,0,0,-0.0420631019448612,-0.00138606570169486,9
"326","TS",82,0.6,0.9,0,0.1,-0.0417766195629991,-0.00376426233673444,9
"327","TS",82,0.6,0.9,0,0.2,-0.0358249803779771,-0.00185184252323189,9
"328","TS",82,0.6,0.9,0,0.3,-0.034582035963673,-0.00587629234222464,9
"329","TS",82,0.6,0.9,0,0.4,-0.0273452830624514,-0.00355153698192778,9
"330","TS",82,0.6,0.9,0,0.5,-0.0210269765128324,-0.00356388544448516,9
"331","TS",82,0.6,0.9,0.1,0,-0.0443352996914511,-0.000925169455871067,9
"332","TS",82,0.6,0.9,0.1,0.1,-0.0438836387801573,-0.00395236252443965,9
"333","TS",82,0.6,0.9,0.1,0.2,-0.0406331985946387,-0.00255361237852536,9
"334","TS",82,0.6,0.9,0.1,0.3,-0.03299046585538,-0.00329819974384427,9
"335","TS",82,0.6,0.9,0.1,0.4,-0.0356326949483946,-0.00467910530877047,9
"336","TS",82,0.6,0.9,0.1,0.5,-0.0291304277624075,-0.00421561808554238,9
"337","TS",82,0.6,0.9,0.2,0,-0.041568849845338,-0.00121952498444788,9
"338","TS",82,0.6,0.9,0.2,0.1,-0.0370356988504136,-0.00254275610772581,9
"339","TS",82,0.6,0.9,0.2,0.2,-0.0442351184255902,-0.00360282317019678,9
"340","TS",82,0.6,0.9,0.2,0.3,-0.0335740211797518,-0.00320652541078481,9
"341","TS",82,0.6,0.9,0.2,0.4,-0.0401509163980552,-0.00423705541610742,9
"342","TS",82,0.6,0.9,0.2,0.5,-0.0276472817200424,-0.00608602006058523,9
"343","TS",82,0.6,0.9,0.3,0,-0.0471478811885425,-0.00226877896775368,9
"344","TS",82,0.6,0.9,0.3,0.1,-0.043538917647522,-0.00457724938116477,9
"345","TS",82,0.6,0.9,0.3,0.2,-0.0463990653831983,-0.00247421969000183,9
"346","TS",82,0.6,0.9,0.3,0.3,-0.0358246919713284,-0.00161144784174949,9
"347","TS",82,0.6,0.9,0.3,0.4,-0.0306266122460364,-0.0032931574942997,9
"348","TS",82,0.6,0.9,0.3,0.5,-0.0272728391182161,-0.00221341803795871,9
"349","TS",82,0.6,0.9,0.4,0,-0.0429366447355448,-0.00169687424269394,9
"350","TS",82,0.6,0.9,0.4,0.1,-0.0424262295782954,-0.00437411451761083,9
"351","TS",82,0.6,0.9,0.4,0.2,-0.0448664688406797,-0.00106366763320953,9
"352","TS",82,0.6,0.9,0.4,0.3,-0.0371526795374367,-0.00147289225151359,9
"353","TS",82,0.6,0.9,0.4,0.4,-0.0452226922173544,-0.00380692479382994,9
"354","TS",82,0.6,0.9,0.4,0.5,-0.0364001171407147,-0.00537629173595444,9
"355","TS",82,0.6,0.9,0.5,0,-0.0522727727728491,-0.00156910523852249,9
"356","TS",82,0.6,0.9,0.5,0.1,-0.0512488310419408,-0.00125075964531163,9
"357","TS",82,0.6,0.9,0.5,0.2,-0.0438851825278962,-0.00362263171728772,9
"358","TS",82,0.6,0.9,0.5,0.3,-0.0449435105853749,-0.0017476321241171,9
"359","TS",82,0.6,0.9,0.5,0.4,-0.0387930114820693,-0.00214278485654773,9
"360","TS",82,0.6,0.9,0.5,0.5,-0.0380431945946827,-0.00141031257631108,9
"361","TS",162,0.7,0.9,0,0,-0.0281784607444237,-0.00140783096977826,10
"362","TS",162,0.7,0.9,0,0.1,-0.0242444272453876,-0.00293631099581004,10
"363","TS",162,0.7,0.9,0,0.2,-0.0266136191166868,-0.00180207630297591,10
"364","TS",162,0.7,0.9,0,0.3,-0.0295699019129578,-0.00082796749045877,10
"365","TS",162,0.7,0.9,0,0.4,-0.0219254054896731,-0.00286986784389509,10
"366","TS",162,0.7,0.9,0,0.5,-0.0225405047651879,-0.00382768088708163,10
"367","TS",162,0.7,0.9,0.1,0,-0.0355849502600437,-0.00152815746934665,10
"368","TS",162,0.7,0.9,0.1,0.1,-0.0301540336782523,-0.000591214975188215,10
"369","TS",162,0.7,0.9,0.1,0.2,-0.0242921212093133,-0.00243724074171803,10
"370","TS",162,0.7,0.9,0.1,0.3,-0.0255003618227849,-0.00441094263837361,10
"371","TS",162,0.7,0.9,0.1,0.4,-0.0229730013449887,-0.000342677258312496,10
"372","TS",162,0.7,0.9,0.1,0.5,-0.0253979079461774,-0.00372350320535275,10
"373","TS",162,0.7,0.9,0.2,0,-0.0349836488316473,-0.00120879714738154,10
"374","TS",162,0.7,0.9,0.2,0.1,-0.0303851044498249,-0.00271508246858909,10
"375","TS",162,0.7,0.9,0.2,0.2,-0.0284583207402872,-0.00236259152118978,10
"376","TS",162,0.7,0.9,0.2,0.3,-0.0288039499067535,-0.0005868415225041,10
"377","TS",162,0.7,0.9,0.2,0.4,-0.0244929415469929,-0.0031398347933701,10
"378","TS",162,0.7,0.9,0.2,0.5,-0.0172281181566851,-0.00501607568968843,10
"379","TS",162,0.7,0.9,0.3,0,-0.0324098744993535,-0.0019759978472571,10
"380","TS",162,0.7,0.9,0.3,0.1,-0.0346244954351331,0.000344446441985835,10
"381","TS",162,0.7,0.9,0.3,0.2,-0.0313596671324283,-0.00316228967045074,10
"382","TS",162,0.7,0.9,0.3,0.3,-0.0276830800203502,-0.000247326965359673,10
"383","TS",162,0.7,0.9,0.3,0.4,-0.0280863873216154,-0.00204288769186811,10
"384","TS",162,0.7,0.9,0.3,0.5,-0.0215860934337133,-0.0024805889476166,10
"385","TS",162,0.7,0.9,0.4,0,-0.0431709724346522,-0.00193984495516197,10
"386","TS",162,0.7,0.9,0.4,0.1,-0.0434642894671278,-0.000926412347992733,10
"387","TS",162,0.7,0.9,0.4,0.2,-0.0270291340300689,-0.00140183370321256,10
"388","TS",162,0.7,0.9,0.4,0.3,-0.0281257007781456,-0.00132426108117734,10
"389","TS",162,0.7,0.9,0.4,0.4,-0.0260071836699979,-0.00150135513768102,10
"390","TS",162,0.7,0.9,0.4,0.5,-0.0263988295064548,-0.00462929310037652,10
"391","TS",162,0.7,0.9,0.5,0,-0.0399058568319268,-0.00112899822281642,10
"392","TS",162,0.7,0.9,0.5,0.1,-0.042390908898382,-0.0030403289177825,10
"393","TS",162,0.7,0.9,0.5,0.2,-0.0446493461358626,-0.000744217822628568,10
"394","TS",162,0.7,0.9,0.5,0.3,-0.0354306580059223,-0.00169943260240979,10
"395","TS",162,0.7,0.9,0.5,0.4,-0.0271990331777932,-0.00260467837396916,10
"396","TS",162,0.7,0.9,0.5,0.5,-0.0230359131369515,-0.00241832667340025,10
"397","TS",526,0.8,0.9,0,0,-0.0182998337174659,-0.00124760558260539,11
"398","TS",526,0.8,0.9,0,0.1,-0.0175887282350613,-0.00060292992831501,11
"399","TS",526,0.8,0.9,0,0.2,-0.0145209236038694,-0.00143410681982692,11
"400","TS",526,0.8,0.9,0,0.3,-0.0127703969032202,-0.0006051253458631,11
"401","TS",526,0.8,0.9,0,0.4,-0.0140023156267716,-0.002001353270488,11
"402","TS",526,0.8,0.9,0,0.5,-0.0102002619047848,-0.00134943148526179,11
"403","TS",526,0.8,0.9,0.1,0,-0.0145684617011086,-0.000578902561576888,11
"404","TS",526,0.8,0.9,0.1,0.1,-0.0161024231582243,-0.000194367486909708,11
"405","TS",526,0.8,0.9,0.1,0.2,-0.0130457172343614,-0.00159894701114649,11
"406","TS",526,0.8,0.9,0.1,0.3,-0.0154809596131488,-0.00111393222389766,11
"407","TS",526,0.8,0.9,0.1,0.4,-0.0168199353335463,-0.0010882343646843,11
"408","TS",526,0.8,0.9,0.1,0.5,-0.0101664047417019,-0.000181496571699302,11
"409","TS",526,0.8,0.9,0.2,0,-0.0207719360211753,-0.000998625739277115,11
"410","TS",526,0.8,0.9,0.2,0.1,-0.0139251981013638,-7.38075461274024e-05,11
"411","TS",526,0.8,0.9,0.2,0.2,-0.0190213395231389,-0.00200241444215365,11
"412","TS",526,0.8,0.9,0.2,0.3,-0.0134222180380128,-0.000330074440886063,11
"413","TS",526,0.8,0.9,0.2,0.4,-0.0141221028667213,-0.00184001317186377,11
"414","TS",526,0.8,0.9,0.2,0.5,-0.0154181465606886,-0.001556492333607,11
"415","TS",526,0.8,0.9,0.3,0,-0.0222309763774073,-0.000904140322358749,11
"416","TS",526,0.8,0.9,0.3,0.1,-0.017976189026458,-0.000858999709756447,11
"417","TS",526,0.8,0.9,0.3,0.2,-0.0183689645699492,-0.000908472253185133,11
"418","TS",526,0.8,0.9,0.3,0.3,-0.0150440865697258,-0.000648210389951553,11
"419","TS",526,0.8,0.9,0.3,0.4,-0.00945115721372547,-0.00220647221108028,11
"420","TS",526,0.8,0.9,0.3,0.5,-0.0120454172776701,-0.00207963787638377,11
"421","TS",526,0.8,0.9,0.4,0,-0.0204254967155034,-0.000743735247622612,11
"422","TS",526,0.8,0.9,0.4,0.1,-0.0208606678956557,-0.000615102326298356,11
"423","TS",526,0.8,0.9,0.4,0.2,-0.0193724858129599,-0.00122473806943424,11
"424","TS",526,0.8,0.9,0.4,0.3,-0.0173902812234372,-0.00142201232856121,11
"425","TS",526,0.8,0.9,0.4,0.4,-0.0160552055441948,-0.000758927134881238,11
"426","TS",526,0.8,0.9,0.4,0.5,-0.0135736228199674,-0.00152425367879894,11
"427","TS",526,0.8,0.9,0.5,0,-0.024431727577496,-0.00141123048623626,11
"428","TS",526,0.8,0.9,0.5,0.1,-0.0231219263978489,0.000135822506134087,11
"429","TS",526,0.8,0.9,0.5,0.2,-0.0169341227340187,-0.000713155295117174,11
"430","TS",526,0.8,0.9,0.5,0.3,-0.0176954591529687,-0.00124072206603032,11
"431","TS",526,0.8,0.9,0.5,0.4,-0.0182710010761037,-0.00173687404126477,11
"432","TS",526,0.8,0.9,0.5,0.5,-0.0176911664000917,-0.00121232786665493,11
